"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00628","1,098","1","1",".TAU_application"
"100.0","27","1,098","1","137.062","EMBAR"
"53.8","591","591","1","0","MPI_Finalize()"
"43.1","472","472","1","0","MPI_Init()"
"0.3","3","3","4","0","MPI_Allreduce()"
"0.1","1","1","10","0","VRANLC"
"0.1","0.782","0.782","1","0","MPI_Bcast()"
"0.1","0.549","0.549","1","0","MPI_Barrier()"
"0.0","0.0175","0.0175","110.031","0","RANDLC"
"0.0","0.0102","0.0102","1","0","TIMER_START"
"0.0","0.00581","0.00581","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00305","0.00305","1","0","MPI_Comm_rank()"
"0.0","0.00241","0.00241","0.015625","0","PRINT_RESULTS"
"0.0","0.000922","0.000922","4","0","TIMER_CLEAR"
"0.0","0.0005","0.0005","1","0","TIMER_STOP"
"0.0","0.000391","0.000391","1","0","MPI_Comm_size()"
"0.0","0.000172","0.000172","1","0","TIMER_READ"
