"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00602","1,901","1","1",".TAU_application"
"100.0","772","1,901","1","5157.06","EMBAR"
"31.0","589","589","1","0","MPI_Finalize()"
"23.7","451","451","1","0","MPI_Init()"
"2.5","47","47","258","0","VRANLC"
"2.0","37","37","4","0","MPI_Allreduce()"
"0.0","0.684","0.684","1","0","MPI_Bcast()"
"0.0","0.646","0.646","4882.03","0","RANDLC"
"0.0","0.57","0.57","1","0","MPI_Barrier()"
"0.0","0.0113","0.0113","1","0","TIMER_START"
"0.0","0.0058","0.0058","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00297","0.00297","0.015625","0","PRINT_RESULTS"
"0.0","0.00286","0.00286","1","0","MPI_Comm_rank()"
"0.0","0.000797","0.000797","4","0","TIMER_CLEAR"
"0.0","0.0005","0.0005","1","0","TIMER_STOP"
"0.0","0.000266","0.000266","1","0","MPI_Comm_size()"
"0.0","7.81E-05","7.81E-05","1","0","TIMER_READ"
