"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00737","1,358","1","1",".TAU_application"
"100.0","115","1,358","1","389.5","EMBAR"
"61.9","840","840","1","0","MPI_Finalize()"
"28.5","386","386","1","0","MPI_Init()"
"0.5","7","7","4","0","MPI_Allreduce()"
"0.5","7","7","34","0","VRANLC"
"0.0","0.566","0.566","1","0","MPI_Bcast()"
"0.0","0.215","0.215","1","0","MPI_Barrier()"
"0.0","0.0719","0.0719","338.25","0","RANDLC"
"0.0","0.0498","0.0498","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0229","0.0229","1","0","TIMER_START"
"0.0","0.0208","0.0208","0.125","0","PRINT_RESULTS"
"0.0","0.00337","0.00337","1","0","MPI_Comm_rank()"
"0.0","0.00075","0.00075","1","0","TIMER_STOP"
"0.0","0.0005","0.0005","4","0","TIMER_CLEAR"
"0.0","0.00025","0.00025","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","TIMER_READ"
