"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00719","14,231","1","1",".TAU_application"
"100.0","12,270","14,231","1","94245.2","EMBAR"
"5.3","752","752","4098","0","VRANLC"
"5.1","724","724","1","0","MPI_Finalize()"
"2.3","321","321","1","0","MPI_Init()"
"1.0","147","147","4","0","MPI_Allreduce()"
"0.1","11","11","90130.1","0","RANDLC"
"0.0","2","2","1","0","MPI_Barrier()"
"0.0","1","1","1","0","MPI_Bcast()"
"0.0","0.0246","0.0246","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0136","0.0136","1","0","TIMER_START"
"0.0","0.0095","0.0095","0.0625","0","PRINT_RESULTS"
"0.0","0.00306","0.00306","1","0","MPI_Comm_rank()"
"0.0","0.000687","0.000687","1","0","TIMER_STOP"
"0.0","0.000438","0.000438","4","0","TIMER_CLEAR"
"0.0","0.000313","0.000313","1","0","MPI_Comm_size()"
"0.0","6.25E-05","6.25E-05","1","0","TIMER_READ"
