"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00725","1:02.727","1","1",".TAU_application"
"100.0","48,948","1:02.727","1","376870","EMBAR"
"16.3","10,222","10,222","1","0","MPI_Finalize()"
"4.7","2,972","2,972","16386","0","VRANLC"
"0.6","354","354","1","0","MPI_Init()"
"0.3","181","181","4","0","MPI_Allreduce()"
"0.1","46","46","360466","0","RANDLC"
"0.0","0.525","0.525","1","0","MPI_Bcast()"
"0.0","0.121","0.121","0.25","0","CHECK_TIMER_FLAG"
"0.0","0.0488","0.0488","0.25","0","PRINT_RESULTS"
"0.0","0.0333","0.0333","1","0","MPI_Barrier()"
"0.0","0.0138","0.0138","1","0","TIMER_START"
"0.0","0.00325","0.00325","1","0","MPI_Comm_rank()"
"0.0","0.001","0.001","1","0","TIMER_STOP"
"0.0","0.0005","0.0005","4","0","TIMER_CLEAR"
"0.0","0.00025","0.00025","1","0","MPI_Comm_size()"
"0.0","0","0","1","0","TIMER_READ"
