"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00681","1,898","1","1",".TAU_application"
"100.0","776","1,898","1","4389.25","EMBAR"
"38.3","726","726","1","0","MPI_Finalize()"
"16.5","312","312","1","0","MPI_Init()"
"2.6","48","48","258","0","VRANLC"
"1.7","32","32","4","0","MPI_Allreduce()"
"0.0","0.708","0.708","1","0","MPI_Bcast()"
"0.0","0.548","0.548","4114.12","0","RANDLC"
"0.0","0.348","0.348","1","0","MPI_Barrier()"
"0.0","0.0286","0.0286","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0158","0.0158","1","0","TIMER_START"
"0.0","0.00894","0.00894","0.0625","0","PRINT_RESULTS"
"0.0","0.00263","0.00263","1","0","MPI_Comm_rank()"
"0.0","0.000625","0.000625","4","0","TIMER_CLEAR"
"0.0","0.000313","0.000313","1","0","MPI_Comm_size()"
"0.0","0.000313","0.000313","1","0","TIMER_STOP"
"0.0","0.000188","0.000188","1","0","TIMER_READ"
