"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0065","13,565","1","1",".TAU_application"
"100.0","3,071","13,565","1","17446","EMBAR"
"72.7","9,857","9,857","1","0","MPI_Finalize()"
"2.7","367","367","1","0","MPI_Init()"
"1.5","203","203","1026","0","VRANLC"
"0.5","62","62","4","0","MPI_Allreduce()"
"0.0","2","2","16402.5","0","RANDLC"
"0.0","0.611","0.611","1","0","MPI_Bcast()"
"0.0","0.13","0.13","0.25","0","CHECK_TIMER_FLAG"
"0.0","0.122","0.122","1","0","MPI_Barrier()"
"0.0","0.0348","0.0348","0.25","0","PRINT_RESULTS"
"0.0","0.0105","0.0105","1","0","TIMER_START"
"0.0","0.006","0.006","1","0","MPI_Comm_rank()"
"0.0","0.001","0.001","4","0","TIMER_CLEAR"
"0.0","0.001","0.001","1","0","TIMER_STOP"
"0.0","0.00075","0.00075","1","0","TIMER_READ"
"0.0","0","0","1","0","MPI_Comm_size()"
