"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00617","14,848","1","1",".TAU_application"
"100.0","12,248","14,848","1","118821","EMBAR"
"5.4","798","798","1","0","MPI_Init()"
"5.2","766","766","4098","0","VRANLC"
"3.5","512","512","1","0","MPI_Finalize()"
"3.4","505","505","4","0","MPI_Allreduce()"
"0.1","14","14","114706","0","RANDLC"
"0.0","1","1","1","0","MPI_Bcast()"
"0.0","0.88","0.88","1","0","MPI_Barrier()"
"0.0","0.0203","0.0203","1","0","TIMER_START"
"0.0","0.00324","0.00324","1","0","MPI_Comm_rank()"
"0.0","0.00158","0.00158","0.00390625","0","CHECK_TIMER_FLAG"
"0.0","0.000754","0.000754","4","0","TIMER_CLEAR"
"0.0","0.000652","0.000652","0.00390625","0","PRINT_RESULTS"
"0.0","0.000609","0.000609","1","0","TIMER_STOP"
"0.0","0.000258","0.000258","1","0","MPI_Comm_size()"
"0.0","0.000121","0.000121","1","0","TIMER_READ"
