"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00675","10,578","1","1",".TAU_application"
"100.0","387","10,578","1","1638","EMBAR"
"92.7","9,802","9,802","1","0","MPI_Finalize()"
"3.4","357","357","1","0","MPI_Init()"
"0.2","23","23","130","0","VRANLC"
"0.1","6","6","4","0","MPI_Allreduce()"
"0.0","0.576","0.576","1","0","MPI_Bcast()"
"0.0","0.204","0.204","1490.5","0","RANDLC"
"0.0","0.164","0.164","1","0","MPI_Barrier()"
"0.0","0.148","0.148","0.25","0","CHECK_TIMER_FLAG"
"0.0","0.039","0.039","0.25","0","PRINT_RESULTS"
"0.0","0.00875","0.00875","1","0","TIMER_START"
"0.0","0.00375","0.00375","1","0","MPI_Comm_rank()"
"0.0","0.00075","0.00075","1","0","MPI_Comm_size()"
"0.0","0.00075","0.00075","4","0","TIMER_CLEAR"
"0.0","0.00075","0.00075","1","0","TIMER_STOP"
"0.0","0.00025","0.00025","1","0","TIMER_READ"
