"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00583","1,224","1","1",".TAU_application"
"100.0","200","1,224","1","1125.06","EMBAR"
"47.5","582","582","1","0","MPI_Finalize()"
"31.9","390","390","1","0","MPI_Init()"
"3.1","37","37","4","0","MPI_Allreduce()"
"1.0","12","12","66","0","VRANLC"
"0.1","0.661","0.661","1","0","MPI_Bcast()"
"0.1","0.65","0.65","1","0","MPI_Barrier()"
"0.0","0.149","0.149","1042.03","0","RANDLC"
"0.0","0.0311","0.0311","1","0","TIMER_START"
"0.0","0.00575","0.00575","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00311","0.00311","1","0","MPI_Comm_rank()"
"0.0","0.00275","0.00275","0.015625","0","PRINT_RESULTS"
"0.0","0.000781","0.000781","4","0","TIMER_CLEAR"
"0.0","0.000438","0.000438","1","0","TIMER_STOP"
"0.0","0.000281","0.000281","1","0","MPI_Comm_size()"
"0.0","0.000188","0.000188","1","0","TIMER_READ"
