"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00403","795","1","1",".TAU_application"
"100.0","0.0751","795","1","64.0312","FT"
"55.7","0.0419","443","1","10.0312","SETUP"
"55.5","441","441","1","0","MPI_Init()"
"43.7","347","347","1","0","MPI_Finalize()"
"0.5","0.0147","3","7","35","FFT"
"0.3","2","2","14","0","MPI_Alltoall()"
"0.3","0.0169","2","7","21","TRANSPOSE_X_Y"
"0.3","0.00525","2","7","7","TRANSPOSE_X_Y_GLOBAL"
"0.1","1","1","5","0","MPI_Bcast()"
"0.1","0.0885","0.885","21","357","CFFTS1"
"0.1","0.823","0.823","2","0","MPI_Comm_split()"
"0.1","0.325","0.793","336","1680","CFFTZ"
"0.1","0.469","0.469","1680","0","FFTZ2"
"0.0","0.0149","0.276","7","21","TRANSPOSE_X_Z"
"0.0","0.00363","0.233","7","7","TRANSPOSE_X_Z_GLOBAL"
"0.0","0.231","0.231","1","0","MPI_Barrier()"
"0.0","0.0162","0.0758","5","5","CHECKSUM"
"0.0","0.0596","0.0596","5","0","MPI_Reduce()"
"0.0","0.051","0.051","2","0","COMPUTE_INDEXMAP"
"0.0","0.0137","0.0486","2","68","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.033","0.0334","2","2","FFT_INIT"
"0.0","0.0311","0.0311","7","0","TRANSPOSE_X_Y_FINISH"
"0.0","0.0284","0.029","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0242","0.0242","2","0","TIMER_START"
"0.0","0.0227","0.0227","7","0","TRANSPOSE_X_Z_LOCAL"
"0.0","0.00995","0.0185","4","53.875","IPOW46"
"0.0","0.0143","0.0143","85.875","0","RANDLC"
"0.0","0.0119","0.0119","1","0","ALLOC_SPACE"
"0.0","0.0106","0.0106","7","0","TRANSPOSE_X_Y_LOCAL"
"0.0","0.0106","0.0106","32","0","VRANLC"
"0.0","0.00764","0.00764","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00733","0.00733","5","0","EVOLVE"
"0.0","0.00556","0.00556","32","0","TIMER_CLEAR"
"0.0","0.00556","0.00556","7","0","TRANSPOSE_X_Z_FINISH"
"0.0","0.00375","0.00375","23","0","ILOG2"
"0.0","0.00275","0.00275","0.015625","0","PRINT_RESULTS"
"0.0","0.000922","0.000922","2","0","TIMER_STOP"
"0.0","0.000406","0.000406","1","0","MPI_Comm_size()"
"0.0","0.000281","0.000281","1","0","VERIFY"
"0.0","0.000234","0.000234","1","0","MPI_Comm_rank()"
"0.0","0.000156","0.000156","1.01562","0","TIMER_READ"
"0.0","1.56E-05","1.56E-05","0.015625","0","SET_CLASS"
