"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.004","11,327","1","1",".TAU_application"
"100.0","0.137","11,327","1","80","FT"
"88.6","10,031","10,031","1","0","MPI_Finalize()"
"7.6","0.0465","859","12","48","FFT"
"4.3","47","488","18432","129024","CFFTZ"
"3.9","441","441","129024","0","FFTZ2"
"3.6","89","413","24","12312","CFFTS1"
"2.9","0.831","327","1","11","SETUP"
"2.9","324","324","1","0","MPI_Init()"
"2.0","56","220","12","6156","CFFTS2"
"1.6","0.022","186","10","30","TRANSPOSE_X_YZ"
"1.1","119","119","12","0","TRANSPOSE2_LOCAL"
"0.6","0.022","62","12","12","TRANSPOSE2_GLOBAL"
"0.6","62","62","12","0","MPI_Alltoall()"
"0.5","53","53","10","0","EVOLVE"
"0.4","43","43","12","0","TRANSPOSE2_FINISH"
"0.4","42","42","2","0","COMPUTE_INDEXMAP"
"0.3","0.017","38","2","6","TRANSPOSE_XY_Z"
"0.1","0.0415","8","2","260","COMPUTE_INITIAL_CONDITIONS"
"0.1","8","8","128","0","VRANLC"
"0.0","0.247","3","10","10","CHECKSUM"
"0.0","3","3","10","0","MPI_Reduce()"
"0.0","1","1","1","0","ALLOC_SPACE"
"0.0","0.427","0.427","5","0","MPI_Bcast()"
"0.0","0.242","0.242","0.5","0","CHECK_TIMER_FLAG"
"0.0","0.14","0.14","2","0","MPI_Comm_split()"
"0.0","0.099","0.099","1","0","MPI_Barrier()"
"0.0","0.0765","0.0765","0.5","0","PRINT_RESULTS"
"0.0","0.047","0.047","2","2","FFT_INIT"
"0.0","0.0245","0.025","1","2","GET_ACTIVE_NPROCS"
"0.0","0.025","0.025","182","0","RANDLC"
"0.0","0.008","0.0145","4","54","IPOW46"
"0.0","0.008","0.008","38","0","ILOG2"
"0.0","0.0055","0.0055","2","0","TIMER_START"
"0.0","0.0045","0.0045","32","0","TIMER_CLEAR"
"0.0","0.0015","0.0015","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0","0","1","0","MPI_Comm_rank()"
"0.0","0","0","0.5","0","SET_CLASS"
"0.0","0","0","1.5","0","TIMER_READ"
"0.0","0","0","1","0","VERIFY"
