"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00369","779","1","1",".TAU_application"
"100.0","0.115","779","1","109.031","FT"
"53.5","0.043","416","1","10.0312","SETUP"
"53.3","415","415","1","0","MPI_Init()"
"44.4","346","346","1","0","MPI_Finalize()"
"1.8","0.0337","14","22","88","FFT"
"1.1","0.0166","8","22","22","TRANSPOSE2_GLOBAL"
"1.1","8","8","22","0","MPI_Alltoall()"
"0.6","0.0146","5","20","60","TRANSPOSE_X_YZ"
"0.6","0.0092","4","2","6","TRANSPOSE_XY_Z"
"0.5","0.294","3","264","1584","CFFTZ"
"0.4","3","3","1584","0","FFTZ2"
"0.4","0.673","3","44","220","CFFTS1"
"0.2","0.27","1","22","110","CFFTS2"
"0.1","1","1","5","0","MPI_Bcast()"
"0.1","0.702","0.702","2","0","MPI_Comm_split()"
"0.1","0.102","0.578","20","20","CHECKSUM"
"0.1","0.561","0.561","1","0","MPI_Barrier()"
"0.1","0.475","0.475","20","0","MPI_Reduce()"
"0.1","0.435","0.435","22","0","TRANSPOSE2_LOCAL"
"0.0","0.376","0.376","2","0","COMPUTE_INDEXMAP"
"0.0","0.275","0.275","20","0","EVOLVE"
"0.0","0.207","0.207","22","0","TRANSPOSE2_FINISH"
"0.0","0.00577","0.0923","2","8","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.0625","0.0625","2","0","VRANLC"
"0.0","0.0378","0.0383","2","2","FFT_INIT"
"0.0","0.0269","0.0269","2","0","TIMER_START"
"0.0","0.0127","0.0238","4","67.6562","IPOW46"
"0.0","0.0218","0.0223","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0185","0.0185","1","0","ALLOC_SPACE"
"0.0","0.0121","0.0121","68","0","ILOG2"
"0.0","0.0114","0.0114","69.6562","0","RANDLC"
"0.0","0.00773","0.00773","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00584","0.00584","32","0","TIMER_CLEAR"
"0.0","0.00259","0.00259","0.015625","0","PRINT_RESULTS"
"0.0","0.00116","0.00116","2","0","TIMER_STOP"
"0.0","0.000391","0.000391","1","0","MPI_Comm_size()"
"0.0","0.000203","0.000203","1","0","VERIFY"
"0.0","0.000156","0.000156","1.01562","0","TIMER_READ"
"0.0","0.000141","0.000141","1","0","MPI_Comm_rank()"
"0.0","1.56E-05","1.56E-05","0.015625","0","SET_CLASS"
