"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00381","2,323","1","1",".TAU_application"
"100.0","0.36","2,323","1","124.004","FT"
"53.9","0.167","1,252","27","108","FFT"
"24.9","0.0528","578","1","10.0039","SETUP"
"24.7","574","574","1","0","MPI_Init()"
"24.0","0.0766","557","25","75","TRANSPOSE_X_YZ"
"21.3","0.0726","493","27","27","TRANSPOSE2_GLOBAL"
"21.2","493","493","27","0","MPI_Alltoall()"
"17.3","26","402","2592","23328","CFFTZ"
"16.2","375","375","23328","0","FFTZ2"
"15.6","361","361","1","0","MPI_Finalize()"
"14.7","75","342","54","1782","CFFTS1"
"9.9","95","230","27","891","CFFTS2"
"5.3","0.0152","122","2","6","TRANSPOSE_XY_Z"
"4.2","98","98","27","0","TRANSPOSE2_LOCAL"
"3.8","88","88","25","0","EVOLVE"
"3.8","87","87","27","0","TRANSPOSE2_FINISH"
"1.0","23","23","2","0","COMPUTE_INDEXMAP"
"0.5","0.128","11","25","25","CHECKSUM"
"0.5","11","11","25","0","MPI_Reduce()"
"0.2","3","3","1","0","MPI_Barrier()"
"0.1","0.0105","2","2","8","COMPUTE_INITIAL_CONDITIONS"
"0.1","2","2","2","0","VRANLC"
"0.1","1","1","2","0","MPI_Comm_split()"
"0.1","1","1","1","0","ALLOC_SPACE"
"0.0","1","1","5","0","MPI_Bcast()"
"0.0","0.146","0.147","2","2","FFT_INIT"
"0.0","0.0189","0.0364","4","100.934","IPOW46"
"0.0","0.0313","0.0313","83","0","ILOG2"
"0.0","0.0306","0.0313","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0177","0.0177","102.934","0","RANDLC"
"0.0","0.0168","0.0168","2","0","TIMER_START"
"0.0","0.00563","0.00563","32","0","TIMER_CLEAR"
"0.0","0.00188","0.00188","2","0","TIMER_STOP"
"0.0","0.000723","0.000723","0.00195312","0","CHECK_TIMER_FLAG"
"0.0","0.000451","0.000451","1","0","MPI_Comm_size()"
"0.0","0.0004","0.0004","0.00195312","0","PRINT_RESULTS"
"0.0","0.000207","0.000207","1","0","VERIFY"
"0.0","0.000197","0.000197","1","0","MPI_Comm_rank()"
"0.0","0.000146","0.000146","1.00195","0","TIMER_READ"
"0.0","1.95E-06","1.95E-06","0.00195312","0","SET_CLASS"
