"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00438","993","1","1",".TAU_application"
"100.0","0.127","993","1","94.25","FT"
"61.5","610","610","1","0","MPI_Finalize()"
"33.9","0.088","336","1","10.25","SETUP"
"33.8","335","335","1","0","MPI_Init()"
"3.9","0.0304","38","17","68","FFT"
"1.9","1","18","1632","9792","CFFTZ"
"1.8","17","17","9792","0","FFTZ2"
"1.6","3","15","34","1122","CFFTS1"
"1.2","0.0147","11","17","17","TRANSPOSE2_GLOBAL"
"1.2","11","11","17","0","MPI_Alltoall()"
"1.0","0.0118","9","15","45","TRANSPOSE_X_YZ"
"0.8","1","7","17","561","CFFTS2"
"0.6","0.00863","5","2","6","TRANSPOSE_XY_Z"
"0.3","3","3","2","0","COMPUTE_INDEXMAP"
"0.3","2","2","17","0","TRANSPOSE2_LOCAL"
"0.2","2","2","15","0","EVOLVE"
"0.1","1","1","17","0","TRANSPOSE2_FINISH"
"0.1","1","1","5","0","MPI_Bcast()"
"0.1","0.0831","0.646","15","15","CHECKSUM"
"0.1","0.563","0.563","15","0","MPI_Reduce()"
"0.1","0.00788","0.506","2","36","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.478","0.478","16","0","VRANLC"
"0.0","0.374","0.374","2","0","MPI_Comm_split()"
"0.0","0.176","0.176","1","0","MPI_Barrier()"
"0.0","0.0725","0.0725","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0394","0.0398","2","2","FFT_INIT"
"0.0","0.0245","0.0245","0.125","0","PRINT_RESULTS"
"0.0","0.023","0.0238","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0211","0.0211","1","0","ALLOC_SPACE"
"0.0","0.00875","0.0176","4","61.5","IPOW46"
"0.0","0.0115","0.0115","77.5","0","RANDLC"
"0.0","0.01","0.01","2","0","TIMER_START"
"0.0","0.00762","0.00762","53","0","ILOG2"
"0.0","0.00487","0.00487","32","0","TIMER_CLEAR"
"0.0","0.00112","0.00112","2","0","TIMER_STOP"
"0.0","0.000625","0.000625","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","VERIFY"
"0.0","0.000125","0.000125","1","0","MPI_Comm_rank()"
"0.0","0.000125","0.000125","0.125","0","SET_CLASS"
"0.0","0","0","1.125","0","TIMER_READ"
