"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00438","32,947","1","1",".TAU_application"
"100.0","0.219","32,947","1","94.25","FT"
"88.0","0.106","28,978","17","68","FFT"
"48.4","1,049","15,956","104448","940032","CFFTZ"
"45.2","14,906","14,906","940032","0","FFTZ2"
"40.4","2,725","13,322","34","69666","CFFTS1"
"21.7","1,775","7,135","17","34833","CFFTS2"
"18.9","0.0508","6,227","15","45","TRANSPOSE_X_YZ"
"11.9","0.0609","3,932","17","17","TRANSPOSE2_GLOBAL"
"11.9","3,932","3,932","17","0","MPI_Alltoall()"
"10.2","3,358","3,358","17","0","TRANSPOSE2_LOCAL"
"7.0","0.0304","2,293","2","6","TRANSPOSE_XY_Z"
"4.4","1,454","1,454","2","0","COMPUTE_INDEXMAP"
"4.2","1,388","1,388","15","0","EVOLVE"
"3.7","1,229","1,229","17","0","TRANSPOSE2_FINISH"
"1.5","507","507","1","0","MPI_Finalize()"
"1.0","0.0848","334","1","10.25","SETUP"
"1.0","331","331","1","0","MPI_Init()"
"0.5","0.0701","155","2","260","COMPUTE_INITIAL_CONDITIONS"
"0.5","155","155","128","0","VRANLC"
"0.4","0.242","118","15","15","CHECKSUM"
"0.4","118","118","15","0","MPI_Reduce()"
"0.0","9","9","1","0","MPI_Barrier()"
"0.0","1","1","1","0","ALLOC_SPACE"
"0.0","0.836","0.836","5","0","MPI_Bcast()"
"0.0","0.407","0.407","2","0","MPI_Comm_split()"
"0.0","0.142","0.143","2","2","FFT_INIT"
"0.0","0.0556","0.0556","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0382","0.0382","217.25","0","RANDLC"
"0.0","0.0127","0.0243","4","89.25","IPOW46"
"0.0","0.0234","0.024","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0215","0.0215","0.125","0","PRINT_RESULTS"
"0.0","0.0168","0.0168","53","0","ILOG2"
"0.0","0.00588","0.00588","2","0","TIMER_START"
"0.0","0.00537","0.00537","32","0","TIMER_CLEAR"
"0.0","0.002","0.002","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","VERIFY"
"0.0","0.000125","0.000125","1","0","MPI_Comm_rank()"
"0.0","0.000125","0.000125","0.125","0","SET_CLASS"
"0.0","0","0","1.125","0","TIMER_READ"
