"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00441","929","1","1",".TAU_application"
"100.0","0.0875","929","1","79.0625","FT"
"60.5","561","561","1","0","MPI_Finalize()"
"38.1","0.141","354","1","10.0625","SETUP"
"37.9","352","352","1","0","MPI_Init()"
"1.2","0.0279","11","12","48","FFT"
"0.7","0.00881","6","12","12","TRANSPOSE2_GLOBAL"
"0.7","6","6","12","0","MPI_Alltoall()"
"0.4","0.00666","3","10","30","TRANSPOSE_X_YZ"
"0.4","0.273","3","288","1728","CFFTZ"
"0.4","3","3","1728","0","FFTZ2"
"0.3","0.0104","3","2","6","TRANSPOSE_XY_Z"
"0.3","0.632","3","24","216","CFFTS1"
"0.2","0.277","1","12","108","CFFTS2"
"0.1","1","1","5","0","MPI_Bcast()"
"0.1","0.704","0.704","2","0","COMPUTE_INDEXMAP"
"0.1","0.616","0.616","2","0","MPI_Comm_split()"
"0.1","0.498","0.498","12","0","TRANSPOSE2_LOCAL"
"0.0","0.0476","0.37","10","10","CHECKSUM"
"0.0","0.323","0.323","10","0","MPI_Reduce()"
"0.0","0.281","0.281","10","0","EVOLVE"
"0.0","0.195","0.195","12","0","TRANSPOSE2_FINISH"
"0.0","0.00481","0.147","2","12","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.119","0.119","4","0","VRANLC"
"0.0","0.102","0.102","1","0","MPI_Barrier()"
"0.0","0.0386","0.0391","2","2","FFT_INIT"
"0.0","0.0245","0.025","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0245","0.0245","1","0","ALLOC_SPACE"
"0.0","0.0126","0.0225","4","66.25","IPOW46"
"0.0","0.0154","0.0154","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.0105","0.0105","70.25","0","RANDLC"
"0.0","0.00803","0.00803","0.03125","0","PRINT_RESULTS"
"0.0","0.00684","0.00684","2","0","TIMER_START"
"0.0","0.00659","0.00659","38","0","ILOG2"
"0.0","0.00503","0.00503","32","0","TIMER_CLEAR"
"0.0","0.00103","0.00103","2","0","TIMER_STOP"
"0.0","0.000406","0.000406","1","0","MPI_Comm_size()"
"0.0","0.000219","0.000219","1","0","VERIFY"
"0.0","0.000156","0.000156","1.03125","0","TIMER_READ"
"0.0","6.25E-05","6.25E-05","1","0","MPI_Comm_rank()"
"0.0","0","0","0.03125","0","SET_CLASS"
