"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00378","750","1","1",".TAU_application"
"100.0","0.0703","750","1","64.0312","FT"
"54.8","0.0849","411","1","10.0312","SETUP"
"54.6","409","409","1","0","MPI_Init()"
"44.1","330","330","1","0","MPI_Finalize()"
"0.9","0.0595","6","7","28","FFT"
"0.7","0.0057","5","7","7","TRANSPOSE2_GLOBAL"
"0.7","5","5","7","0","MPI_Alltoall()"
"0.6","0.00792","4","2","6","TRANSPOSE_XY_Z"
"0.2","0.003","1","5","15","TRANSPOSE_X_YZ"
"0.1","0.0739","1","84","504","CFFTZ"
"0.1","0.987","0.987","5","0","MPI_Bcast()"
"0.1","0.927","0.927","504","0","FFTZ2"
"0.1","0.184","0.856","14","70","CFFTS1"
"0.1","0.691","0.691","2","0","MPI_Comm_split()"
"0.1","0.413","0.413","1","0","MPI_Barrier()"
"0.1","0.0715","0.404","7","35","CFFTS2"
"0.0","0.345","0.345","2","0","COMPUTE_INDEXMAP"
"0.0","0.15","0.15","7","0","TRANSPOSE2_LOCAL"
"0.0","0.0263","0.11","5","5","CHECKSUM"
"0.0","0.091","0.091","7","0","TRANSPOSE2_FINISH"
"0.0","0.0835","0.0835","5","0","MPI_Reduce()"
"0.0","0.0053","0.0797","2","8","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.0612","0.0612","5","0","EVOLVE"
"0.0","0.0562","0.0562","2","0","TIMER_START"
"0.0","0.055","0.055","2","0","VRANLC"
"0.0","0.0474","0.0477","2","2","FFT_INIT"
"0.0","0.0239","0.0245","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0101","0.0191","4","67.6562","IPOW46"
"0.0","0.0177","0.0177","1","0","ALLOC_SPACE"
"0.0","0.00925","0.00925","69.6562","0","RANDLC"
"0.0","0.00613","0.00613","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00472","0.00472","32","0","TIMER_CLEAR"
"0.0","0.00391","0.00391","23","0","ILOG2"
"0.0","0.00269","0.00269","0.015625","0","PRINT_RESULTS"
"0.0","0.00105","0.00105","2","0","TIMER_STOP"
"0.0","0.000422","0.000422","1","0","MPI_Comm_size()"
"0.0","0.000203","0.000203","1","0","VERIFY"
"0.0","0.000172","0.000172","1.01562","0","TIMER_READ"
"0.0","0.000141","0.000141","1","0","MPI_Comm_rank()"
"0.0","0","0","0.015625","0","SET_CLASS"
