"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00413","816","1","1",".TAU_application"
"100.0","0.0885","816","1","94.25","FT"
"57.8","471","471","1","0","MPI_Finalize()"
"41.2","0.105","335","1","10.25","SETUP"
"40.9","333","333","1","0","MPI_Init()"
"0.8","0.0314","6","17","68","FFT"
"0.4","0.571","2","408","2040","CFFTZ"
"0.3","0.0125","2","17","17","TRANSPOSE2_GLOBAL"
"0.3","2","2","17","0","MPI_Alltoall()"
"0.3","0.462","2","34","306","CFFTS1"
"0.3","2","2","2040","0","FFTZ2"
"0.2","0.011","2","15","45","TRANSPOSE_X_YZ"
"0.2","1","1","5","0","MPI_Bcast()"
"0.1","0.0143","1","2","6","TRANSPOSE_XY_Z"
"0.1","0.198","1","17","153","CFFTS2"
"0.1","0.0865","0.656","15","15","CHECKSUM"
"0.1","0.569","0.569","15","0","MPI_Reduce()"
"0.1","0.426","0.426","2","0","COMPUTE_INDEXMAP"
"0.0","0.394","0.394","2","0","MPI_Comm_split()"
"0.0","0.368","0.368","17","0","TRANSPOSE2_LOCAL"
"0.0","0.202","0.202","15","0","EVOLVE"
"0.0","0.103","0.103","17","0","TRANSPOSE2_FINISH"
"0.0","0.00875","0.0958","2","20","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.0698","0.0698","1","0","MPI_Barrier()"
"0.0","0.067","0.067","8","0","VRANLC"
"0.0","0.0554","0.0554","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0403","0.0413","1","2","GET_ACTIVE_NPROCS"
"0.0","0.031","0.0318","2","2","FFT_INIT"
"0.0","0.0199","0.0199","1","0","ALLOC_SPACE"
"0.0","0.0105","0.0185","4","52.25","IPOW46"
"0.0","0.0182","0.0182","0.125","0","PRINT_RESULTS"
"0.0","0.0095","0.0095","60.25","0","RANDLC"
"0.0","0.00813","0.00813","53","0","ILOG2"
"0.0","0.0055","0.0055","2","0","TIMER_START"
"0.0","0.00537","0.00537","32","0","TIMER_CLEAR"
"0.0","0.00125","0.00125","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_rank()"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.000125","0.000125","0.125","0","SET_CLASS"
"0.0","0.000125","0.000125","1.125","0","TIMER_READ"
"0.0","0","0","1","0","VERIFY"
