"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00406","904","1","1",".TAU_application"
"100.0","0.0808","904","1","94.0625","FT"
"62.7","567","567","1","0","MPI_Finalize()"
"36.7","0.0752","332","1","10.0625","SETUP"
"36.5","330","330","1","0","MPI_Init()"
"0.5","0.0292","4","17","68","FFT"
"0.4","0.0117","3","17","17","TRANSPOSE2_GLOBAL"
"0.4","3","3","17","0","MPI_Alltoall()"
"0.2","0.0118","2","2","6","TRANSPOSE_XY_Z"
"0.2","0.00981","1","15","45","TRANSPOSE_X_YZ"
"0.1","1","1","5","0","MPI_Bcast()"
"0.1","0.13","0.646","102","510","CFFTZ"
"0.1","0.617","0.617","2","0","MPI_Comm_split()"
"0.1","0.12","0.555","34","102","CFFTS1"
"0.1","0.516","0.516","510","0","FFTZ2"
"0.0","0.0525","0.272","17","51","CFFTS2"
"0.0","0.0686","0.154","15","15","CHECKSUM"
"0.0","0.116","0.116","1","0","MPI_Barrier()"
"0.0","0.101","0.101","2","0","COMPUTE_INDEXMAP"
"0.0","0.0908","0.0908","17","0","TRANSPOSE2_LOCAL"
"0.0","0.0851","0.0851","15","0","MPI_Reduce()"
"0.0","0.0463","0.0463","15","0","EVOLVE"
"0.0","0.00444","0.0375","2","8","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.0361","0.0361","17","0","TRANSPOSE2_FINISH"
"0.0","0.0278","0.0283","2","2","FFT_INIT"
"0.0","0.0244","0.025","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0113","0.0203","4","56.4375","IPOW46"
"0.0","0.0161","0.0161","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.013","0.013","1","0","ALLOC_SPACE"
"0.0","0.0126","0.0126","2","0","VRANLC"
"0.0","0.00919","0.00919","58.4375","0","RANDLC"
"0.0","0.00856","0.00856","53","0","ILOG2"
"0.0","0.00547","0.00547","2","0","TIMER_START"
"0.0","0.00509","0.00509","32","0","TIMER_CLEAR"
"0.0","0.00428","0.00428","0.03125","0","PRINT_RESULTS"
"0.0","0.00134","0.00134","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.000219","0.000219","1","0","VERIFY"
"0.0","9.38E-05","9.38E-05","1","0","MPI_Comm_rank()"
"0.0","9.38E-05","9.38E-05","1.03125","0","TIMER_READ"
"0.0","0","0","0.03125","0","SET_CLASS"
