"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.004","10,158","1","1",".TAU_application"
"100.0","0.101","10,158","1","110","FT"
"95.2","9,670","9,670","1","0","MPI_Finalize()"
"3.3","0.181","336","1","11","SETUP"
"3.3","334","334","1","0","MPI_Init()"
"1.3","0.031","136","22","88","FFT"
"0.9","6","91","8448","50688","CFFTZ"
"0.8","85","85","50688","0","FFTZ2"
"0.7","14","75","44","5676","CFFTS1"
"0.4","6","37","22","2838","CFFTS2"
"0.2","0.012","19","20","60","TRANSPOSE_X_YZ"
"0.1","11","11","22","0","TRANSPOSE2_LOCAL"
"0.1","8","8","20","0","EVOLVE"
"0.1","0.0175","8","22","22","TRANSPOSE2_GLOBAL"
"0.1","8","8","22","0","MPI_Alltoall()"
"0.1","5","5","2","0","COMPUTE_INDEXMAP"
"0.0","0.008","3","2","6","TRANSPOSE_XY_Z"
"0.0","3","3","22","0","TRANSPOSE2_FINISH"
"0.0","0.902","0.902","1","0","ALLOC_SPACE"
"0.0","0.018","0.77","2","132","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.732","0.732","64","0","VRANLC"
"0.0","0.433","0.433","5","0","MPI_Bcast()"
"0.0","0.236","0.389","20","20","CHECKSUM"
"0.0","0.214","0.214","0.5","0","CHECK_TIMER_FLAG"
"0.0","0.152","0.152","20","0","MPI_Reduce()"
"0.0","0.134","0.134","2","0","MPI_Comm_split()"
"0.0","0.0825","0.0825","0.5","0","PRINT_RESULTS"
"0.0","0.03","0.031","2","2","FFT_INIT"
"0.0","0.023","0.0235","1","2","GET_ACTIVE_NPROCS"
"0.0","0.019","0.019","1","0","MPI_Barrier()"
"0.0","0.014","0.014","111","0","RANDLC"
"0.0","0.0065","0.0115","4","47","IPOW46"
"0.0","0.011","0.011","68","0","ILOG2"
"0.0","0.005","0.005","2","0","TIMER_START"
"0.0","0.003","0.003","32","0","TIMER_CLEAR"
"0.0","0.0015","0.0015","2","0","TIMER_STOP"
"0.0","0.001","0.001","1","0","VERIFY"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.0005","0.0005","1.5","0","TIMER_READ"
"0.0","0","0","1","0","MPI_Comm_rank()"
"0.0","0","0","0.5","0","SET_CLASS"
