"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0037","820","1","1",".TAU_application"
"100.0","0.14","820","1","109.031","FT"
"51.0","0.0435","418","1","10.0312","SETUP"
"50.8","416","416","1","0","MPI_Init()"
"37.4","306","306","1","0","MPI_Finalize()"
"10.7","0.0345","87","22","88","FFT"
"5.5","0.0169","44","22","22","TRANSPOSE2_GLOBAL"
"5.5","44","44","22","0","MPI_Alltoall()"
"4.7","0.0158","38","20","60","TRANSPOSE_X_YZ"
"3.7","2","30","1056","7392","CFFTZ"
"3.3","27","27","7392","0","FFTZ2"
"3.1","5","25","44","748","CFFTS1"
"1.6","2","13","22","374","CFFTS2"
"1.4","0.00783","11","2","6","TRANSPOSE_XY_Z"
"0.4","3","3","22","0","TRANSPOSE2_LOCAL"
"0.3","2","2","2","0","COMPUTE_INDEXMAP"
"0.3","2","2","20","0","EVOLVE"
"0.2","1","1","22","0","TRANSPOSE2_FINISH"
"0.2","0.0935","1","20","20","CHECKSUM"
"0.2","1","1","20","0","MPI_Reduce()"
"0.1","0.886","0.886","5","0","MPI_Bcast()"
"0.1","0.652","0.652","2","0","MPI_Comm_split()"
"0.1","0.00573","0.483","2","12","COMPUTE_INITIAL_CONDITIONS"
"0.1","0.455","0.455","4","0","VRANLC"
"0.0","0.341","0.341","1","0","MPI_Barrier()"
"0.0","0.051","0.0513","2","2","FFT_INIT"
"0.0","0.0228","0.0235","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0111","0.0221","4","77.5625","IPOW46"
"0.0","0.0215","0.0215","1","0","ALLOC_SPACE"
"0.0","0.0114","0.0114","81.5625","0","RANDLC"
"0.0","0.0106","0.0106","68","0","ILOG2"
"0.0","0.00759","0.00759","2","0","TIMER_START"
"0.0","0.00611","0.00611","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00466","0.00466","32","0","TIMER_CLEAR"
"0.0","0.00236","0.00236","0.015625","0","PRINT_RESULTS"
"0.0","0.00105","0.00105","2","0","TIMER_STOP"
"0.0","0.000516","0.000516","1","0","MPI_Comm_size()"
"0.0","0.000172","0.000172","1","0","MPI_Comm_rank()"
"0.0","0.000156","0.000156","1","0","VERIFY"
"0.0","9.38E-05","9.38E-05","1.01562","0","TIMER_READ"
"0.0","0","0","0.015625","0","SET_CLASS"
