"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00494","18,514","1","1",".TAU_application"
"100.0","0.236","18,514","1","109.062","FT"
"86.5","0.125","16,006","22","88","FFT"
"40.2","0.0655","7,438","20","60","TRANSPOSE_X_YZ"
"36.3","0.0862","6,722","22","22","TRANSPOSE2_GLOBAL"
"36.3","6,722","6,722","22","0","MPI_Alltoall()"
"31.0","388","5,733","33792","304128","CFFTZ"
"28.9","5,344","5,344","304128","0","FFTZ2"
"26.0","1,000","4,818","44","22572","CFFTS1"
"14.2","719","2,634","22","11286","CFFTS2"
"7.1","1,313","1,313","22","0","TRANSPOSE2_LOCAL"
"6.0","0.02","1,114","2","6","TRANSPOSE_XY_Z"
"3.9","713","713","1","0","MPI_Finalize()"
"2.8","522","522","20","0","EVOLVE"
"2.8","517","517","22","0","TRANSPOSE2_FINISH"
"2.4","0.155","436","20","20","CHECKSUM"
"2.4","435","435","20","0","MPI_Reduce()"
"2.0","0.0631","369","1","10.0625","SETUP"
"2.0","364","364","1","0","MPI_Init()"
"2.0","361","361","2","0","COMPUTE_INDEXMAP"
"0.3","64","64","1","0","MPI_Barrier()"
"0.2","0.0304","40","2","68","COMPUTE_INITIAL_CONDITIONS"
"0.2","40","40","32","0","VRANLC"
"0.0","1","1","2","0","MPI_Comm_split()"
"0.0","1","1","1","0","ALLOC_SPACE"
"0.0","1","1","5","0","MPI_Bcast()"
"0.0","0.138","0.139","2","2","FFT_INIT"
"0.0","0.0145","0.0286","4","95.6875","IPOW46"
"0.0","0.0268","0.0273","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0215","0.0215","127.688","0","RANDLC"
"0.0","0.0183","0.0183","68","0","ILOG2"
"0.0","0.0156","0.0156","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.00653","0.00653","2","0","TIMER_START"
"0.0","0.0055","0.0055","0.03125","0","PRINT_RESULTS"
"0.0","0.00503","0.00503","32","0","TIMER_CLEAR"
"0.0","0.00247","0.00247","2","0","TIMER_STOP"
"0.0","0.000687","0.000687","1","0","VERIFY"
"0.0","0.000281","0.000281","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0.000188","0.000188","1.03125","0","TIMER_READ"
"0.0","3.13E-05","3.13E-05","0.03125","0","SET_CLASS"
