"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00392","753","1","1",".TAU_application"
"100.0","0.0972","753","1","124.031","FT"
"55.0","0.0431","414","1","10.0312","SETUP"
"54.7","412","412","1","0","MPI_Init()"
"43.7","329","329","1","0","MPI_Finalize()"
"1.2","0.0409","9","27","135","FFT"
"0.7","5","5","54","0","MPI_Alltoall()"
"0.7","0.0256","5","27","81","TRANSPOSE_X_Y"
"0.7","0.0166","4","27","27","TRANSPOSE_X_Y_GLOBAL"
"0.5","0.344","3","81","1377","CFFTS1"
"0.4","1","3","1296","6480","CFFTZ"
"0.2","1","1","6480","0","FFTZ2"
"0.1","0.92","0.92","5","0","MPI_Bcast()"
"0.1","0.0288","0.754","27","81","TRANSPOSE_X_Z"
"0.1","0.652","0.652","2","0","MPI_Comm_split()"
"0.1","0.0121","0.63","27","27","TRANSPOSE_X_Z_GLOBAL"
"0.0","0.0704","0.348","25","25","CHECKSUM"
"0.0","0.278","0.278","25","0","MPI_Reduce()"
"0.0","0.14","0.14","1","0","MPI_Barrier()"
"0.0","0.12","0.12","27","0","TRANSPOSE_X_Y_FINISH"
"0.0","0.0743","0.0743","27","0","TRANSPOSE_X_Z_LOCAL"
"0.0","0.0535","0.0535","2","0","COMPUTE_INDEXMAP"
"0.0","0.0146","0.05","2","68","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.0366","0.0366","25","0","EVOLVE"
"0.0","0.034","0.034","27","0","TRANSPOSE_X_Y_LOCAL"
"0.0","0.0309","0.0312","2","2","FFT_INIT"
"0.0","0.0281","0.0287","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0208","0.0208","27","0","TRANSPOSE_X_Z_FINISH"
"0.0","0.00962","0.0188","4","53.875","IPOW46"
"0.0","0.0158","0.0158","83","0","ILOG2"
"0.0","0.0141","0.0141","85.875","0","RANDLC"
"0.0","0.0124","0.0124","1","0","ALLOC_SPACE"
"0.0","0.0117","0.0117","32","0","VRANLC"
"0.0","0.00647","0.00647","2","0","TIMER_START"
"0.0","0.0063","0.0063","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00525","0.00525","32","0","TIMER_CLEAR"
"0.0","0.00203","0.00203","0.015625","0","PRINT_RESULTS"
"0.0","0.000953","0.000953","2","0","TIMER_STOP"
"0.0","0.000344","0.000344","1","0","MPI_Comm_size()"
"0.0","0.000203","0.000203","1","0","MPI_Comm_rank()"
"0.0","0.000141","0.000141","1","0","VERIFY"
"0.0","9.38E-05","9.38E-05","1.01562","0","TIMER_READ"
"0.0","1.56E-05","1.56E-05","0.015625","0","SET_CLASS"
