FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00475     4:16.045           1           1  256045999 .TAU application
100.0        0.814     4:16.045           1      419.25  256045994 MPSP 
 96.3            2     4:06.549         401        2406     614837 ADI 
 26.0       19,222     1:06.498         401        4010     165832 Z_SOLVE 
 25.4        1,254     1:05.129         402        5628     162013 COPY_FACES 
 24.7     1:03.179     1:03.179         402           0     157163 COMPUTE_RHS 
 23.1       19,055       59,193         401        4010     147614 Y_SOLVE 
 18.1       27,279       46,456         401        4010     115851 X_SOLVE 
 16.3       41,817       41,817         802           0      52141 LHSZ 
 14.4       36,984       36,984         802           0      46115 LHSY 
  6.3       16,205       16,205         802           0      20207 LHSX 
  3.1        7,911        7,911           1           0    7911957 MPI_Finalize() 
  2.0        5,048        5,048         401           0      12591 TXINVR 
  1.9        4,909        4,909         802           0       6122 TZETAR 
  1.7        4,383        4,383         401           0      10931 ADD 
  1.0        2,507        2,507        2808           0        893 MPI_Waitall() 
  1.0        2,470        2,470         802           0       3081 PINVR 
  0.9        2,365        2,365         802           0       2949 NINVR 
  0.2          610          629           2      100001     314993 INITIALIZE 
  0.2       0.0267          422           1           5     422173 SETUP_MPI 
  0.2          421          421           1           0     421836 MPI_Init() 
  0.1          270          270           1           0     270628 EXACT_RHS 
  0.1        0.048          213           1           3     213084 VERIFY 
  0.0           44           45           1           1      45336 ERROR_NORM 
  0.0           38           38           1           0      38857 LHSINIT 
  0.0           19           19      100001           0          0 EXACT_SOLUTION [THROTTLED]
  0.0           19           19        4818           0          4 MPI_Isend() 
  0.0            7            7           1           0       7648 ALLOC_SPACE 
  0.0            4            5           1           1       5207 RHS_NORM 
  0.0            5            5        4818           0          1 MPI_Irecv() 
  0.0            1            1           2           0        760 MPI_Allreduce() 
  0.0        0.879        0.879           2           0        440 MPI_Barrier() 
  0.0        0.509        0.509           4           0        127 MPI_Bcast() 
  0.0         0.31         0.31           2           0        155 MPI_Comm_dup() 
  0.0        0.011        0.011           1           0         11 MPI_Reduce() 
  0.0       0.0015       0.0015           1           0          2 SET_CONSTANTS 
  0.0      0.00075      0.00075           1           0          1 COMPUTE_BUFFER_SIZE 
  0.0       0.0005       0.0005           1           0          0 MAKE_SET 
  0.0      0.00025      0.00025        0.25           0          1 SET_CLASS 
  0.0            0            0           1           0          0 MPI_Comm_rank() 
  0.0            0            0           1           0          0 MPI_Comm_size() 
