"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00363","2,861","1","1",".TAU_application"
"100.0","873","2,861","1","716.016","int_main(int_char_**)"
"28.0","802","802","1","0","MPI_Finalize()"
"14.7","420","420","1","0","MPI_Init()"
"11.1","187","318","64","884736","void_CalcKinematicsForElems(Domain"
"9.7","276","276","63","0","MPI_Allreduce()"
"4.7","133","133","898560","0","Real_t_CalcElemVolume(const"
"3.9","8","110","193","2092.62","void_CommSend(Domain"
"3.3","93","93","193","0","MPI_Waitall()"
"1.4","40","40","1706.62","0","MPI_Wait()"
"0.8","5","21","64","532","void_CommSyncPosVel(Domain"
"0.5","2","14","64","352","void_CommMonoQ(Domain"
"0.5","1","13","65","1015.62","void_CommSBN(Domain"
"0.3","5","8","1","13830","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.3","8","8","1706.62","0","MPI_Isend()"
"0.1","0.448","1","193","1899.62","void_CommRecv(Domain"
"0.0","1","1","1706.62","0","MPI_Irecv()"
"0.0","0.407","0.407","1","0","MPI_Barrier()"
"0.0","0.399","0.399","1","0","MPI_Reduce()"
"0.0","0.205","0.205","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.185","0.186","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","0.178","0.178","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","0.171","0.171","581","0","MPI_Comm_rank()"
"0.0","0.105","0.105","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","0.0366","0.0366","1","0","void_Domain::~Domain()"
"0.0","0.0204","0.0204","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.0109","0.0109","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00342","0.00522","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.0018","0.0018","2","0","StrToInt"
"0.0","0.00166","0.00166","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.00123","0.00123","0.015625","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
"0.0","0.000359","0.000359","1","0","MPI_Comm_size()"
