"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00329","7:57.960","1","1",".TAU_application"
"100.0","5:04.501","7:57.960","1","11276","int_main(int_char_**)"
"20.0","56,142","1:35.412","1024","2.68435E+08","void_CalcKinematicsForElems(Domain"
"10.4","49,857","49,857","1023","0","MPI_Allreduce()"
"8.2","39,310","39,310","2.68698E+08","0","Real_t_CalcElemVolume(const"
"3.9","2,032","18,502","3073","40610.8","void_CommSend(Domain"
"3.4","16,104","16,104","3073","0","MPI_Waitall()"
"1.1","5,230","5,230","34464.8","0","MPI_Wait()"
"1.1","2,234","5,167","1024","10750.5","void_CommSyncPosVel(Domain"
"0.6","653","2,671","1025","20497","void_CommSBN(Domain"
"0.1","392","673","1024","6290.29","void_CommMonoQ(Domain"
"0.1","541","541","1","0","MPI_Init()"
"0.1","416","416","1","0","MPI_Finalize()"
"0.1","360","360","34464.8","0","MPI_Isend()"
"0.0","89","143","1","262150","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.0","13","57","3073","37537.8","void_CommRecv(Domain"
"0.0","41","41","34464.8","0","MPI_Irecv()"
"0.0","10","10","1","0","MPI_Barrier()"
"0.0","7","7","9221","0","MPI_Comm_rank()"
"0.0","6","6","1","0","MPI_Reduce()"
"0.0","4","4","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","3","3","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","2","2","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","1","1","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","1","1","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.312","0.312","1","0","void_Domain::~Domain()"
"0.0","0.0115","0.0115","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00887","0.00887","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.00161","0.00345","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00185","0.00185","2","0","StrToInt"
"0.0","0.000487","0.000487","1","0","MPI_Comm_size()"
"0.0","0.000303","0.000303","0.00291545","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
