"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00326","11,588","1","1",".TAU_application"
"100.0","4,301","11,588","1","1420.04","int_main(int_char_**)"
"37.4","4,339","4,339","1","0","MPI_Finalize()"
"12.8","870","1,484","128","4.1943E+06","void_CalcKinematicsForElems(Domain"
"5.6","653","653","127","0","MPI_Allreduce()"
"5.3","619","619","4.22707E+06","0","Real_t_CalcElemVolume(const"
"4.8","559","559","1","0","MPI_Init()"
"1.4","36","167","385","3540.81","void_CommSend(Domain"
"1.0","121","121","385","0","MPI_Waitall()"
"0.2","18","27","128","877.037","void_CommSyncPosVel(Domain"
"0.2","25","25","2770.81","0","MPI_Wait()"
"0.2","6","22","129","1638.78","void_CommSBN(Domain"
"0.2","12","19","1","32774","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.1","9","9","2770.81","0","MPI_Isend()"
"0.1","8","8","128","640","void_CommMonoQ(Domain"
"0.0","0.961","3","385","3155.81","void_CommRecv(Domain"
"0.0","2","2","2770.81","0","MPI_Irecv()"
"0.0","0.662","0.662","1","0","MPI_Reduce()"
"0.0","0.59","0.59","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","0.559","0.559","1157","0","MPI_Comm_rank()"
"0.0","0.41","0.411","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","0.299","0.299","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.267","0.267","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","0.186","0.186","1","0","MPI_Barrier()"
"0.0","0.043","0.043","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.011","0.011","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00159","0.00356","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.0033","0.0033","0.037037","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
"0.0","0.00274","0.00274","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.00256","0.00256","1","0","void_Domain::~Domain()"
"0.0","0.00196","0.00196","2","0","StrToInt"
"0.0","0.000519","0.000519","1","0","MPI_Comm_size()"
