"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00342","1,752","1","1",".TAU_application"
"100.0","443","1,752","1","364.005","int_main(int_char_**)"
"27.1","475","475","1","0","MPI_Finalize()"
"24.6","430","430","1","0","MPI_Init()"
"9.1","93","159","32","442368","void_CalcKinematicsForElems(Domain"
"8.2","143","143","31","0","MPI_Allreduce()"
"3.9","68","68","456192","0","Real_t_CalcElemVolume(const"
"3.6","4","63","97","1234.19","void_CommSend(Domain"
"3.0","51","51","97","0","MPI_Waitall()"
"1.1","18","18","1040.19","0","MPI_Wait()"
"0.6","1","10","32","192","void_CommMonoQ(Domain"
"0.5","2","9","32","319.407","void_CommSyncPosVel(Domain"
"0.5","5","8","1","13830","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.4","6","6","1040.19","0","MPI_Isend()"
"0.2","1","3","33","625.778","void_CommSBN(Domain"
"0.1","0.253","0.953","97","1137.19","void_CommRecv(Domain"
"0.0","0.826","0.826","1","0","MPI_Barrier()"
"0.0","0.674","0.674","1040.19","0","MPI_Irecv()"
"0.0","0.513","0.513","1","0","MPI_Reduce()"
"0.0","0.238","0.238","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.188","0.189","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","0.185","0.185","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","0.106","0.106","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","0.087","0.087","293","0","MPI_Comm_rank()"
"0.0","0.0507","0.0507","1","0","void_Domain::~Domain()"
"0.0","0.0223","0.0223","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.0108","0.0108","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00145","0.00328","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00182","0.00182","2","0","StrToInt"
"0.0","0.00175","0.00175","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.000454","0.000454","1","0","MPI_Comm_size()"
"0.0","0.00038","0.00038","0.00462963","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
