Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.021    10:19.257           4           4  154814421 .TAU application
100.0        0.421    10:19.257           4          69  154814416 APPLU 
 94.8     6:30.998     9:46.748           8 2.24362E+06   73343617 SSOR 
 28.0     2:47.471     2:53.575        1012        2024     171518 RHS 
  4.2       25,895       25,895           4           0    6473867 MPI_Finalize() 
  1.6          753        9,778      642560      642560         15 EXCHANGE_1 
  1.4        8,586        8,586      321280           0         27 MPI_Recv() 
  1.0        2,260        6,156        2032        6096       3030 EXCHANGE_3 
  0.5        3,347        3,347        2040           0       1641 MPI_Wait() 
  0.5        3,106        3,106      400004           0          8 JACLD [THROTTLED]
  0.5        3,088        3,088      400004           0          8 JACU [THROTTLED]
  0.5        3,076        3,076      400004           0          8 BLTS [THROTTLED]
  0.5        3,025        3,025      400004           0          8 BUTS [THROTTLED]
  0.5        2,814        2,851           8      242540     356487 SETIV 
  0.4        0.181        2,465           4          12     616482 INIT_COMM 
  0.4        2,465        2,465           4           0     616436 MPI_Init() 
  0.2          982          982      323320           0          3 MPI_Send() 
  0.2          881          933           4           8     233430 ERHS 
  0.0          229          229           4           4      57363 ERROR 
  0.0          119          119      400004           0          0 EXACT [THROTTLED]
  0.0           34          116           8      157464      14587 SETBV 
  0.0           80           93          16          16       5868 L2NORM 
  0.0           18           18          40           0        475 MPI_Allreduce() 
  0.0            9            9           4           0       2366 ALLOC_SPACE 
  0.0            4            4        2040           0          2 MPI_Irecv() 
  0.0        0.678            3           4           5        782 READ_INPUT 
  0.0         0.04            2           4          40        612 BCAST_INPUTS 
  0.0            2            2          40           0         60 MPI_Bcast() 
  0.0            2            2           4          24        584 PINTGR 
  0.0        0.202        0.202           1           0        202 VERIFY 
  0.0        0.058        0.058           8           0          7 MPI_Barrier() 
  0.0         0.01        0.042           4          12         10 EXCHANGE_4 
  0.0        0.004        0.012           4           6          3 EXCHANGE_6 
  0.0        0.004        0.011           4           6          3 EXCHANGE_5 
  0.0         0.01         0.01           4           4          2 PROC_GRID 
  0.0        0.003        0.003           4           0          1 SETCOEFF 
  0.0        0.001        0.001           4           0          0 MPI_Comm_rank() 
  0.0        0.001        0.001           1           0          1 SET_CLASS 
  0.0            0            0           4           0          0 ISQRT2 
  0.0            0            0           4           0          0 MPI_Comm_size() 
  0.0            0            0           4           0          0 NEIGHBORS 
  0.0            0            0           4           0          0 SUBDOMAIN 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00525     2:34.814           1           1  154814421 .TAU application
100.0        0.105     2:34.814           1       17.25  154814416 APPLU 
 94.8     1:37.749     2:26.687           2      560905   73343617 SSOR 
 28.0       41,867       43,393         253         506     171518 RHS 
  4.2        6,473        6,473           1           0    6473867 MPI_Finalize() 
  1.6          188        2,444      160640      160640         15 EXCHANGE_1 
  1.4        2,146        2,146       80320           0         27 MPI_Recv() 
  1.0          565        1,539         508        1524       3030 EXCHANGE_3 
  0.5          836          836         510           0       1641 MPI_Wait() 
  0.5          776          776      100001           0          8 JACLD [THROTTLED]
  0.5          772          772      100001           0          8 JACU [THROTTLED]
  0.5          769          769      100001           0          8 BLTS [THROTTLED]
  0.5          756          756      100001           0          8 BUTS [THROTTLED]
  0.5          703          712           2       60635     356487 SETIV 
  0.4       0.0452          616           1           3     616482 INIT_COMM 
  0.4          616          616           1           0     616436 MPI_Init() 
  0.2          245          245       80830           0          3 MPI_Send() 
  0.2          220          233           1           2     233430 ERHS 
  0.0           57           57           1           1      57363 ERROR 
  0.0           29           29      100001           0          0 EXACT [THROTTLED]
  0.0            8           29           2       39366      14587 SETBV 
  0.0           20           23           4           4       5868 L2NORM 
  0.0            4            4          10           0        475 MPI_Allreduce() 
  0.0            2            2           1           0       2366 ALLOC_SPACE 
  0.0            1            1         510           0          2 MPI_Irecv() 
  0.0         0.17        0.781           1        1.25        782 READ_INPUT 
  0.0         0.01        0.612           1          10        612 BCAST_INPUTS 
  0.0        0.602        0.602          10           0         60 MPI_Bcast() 
  0.0        0.542        0.584           1           6        584 PINTGR 
  0.0       0.0505       0.0505        0.25           0        202 VERIFY 
  0.0       0.0145       0.0145           2           0          7 MPI_Barrier() 
  0.0       0.0025       0.0105           1           3         10 EXCHANGE_4 
  0.0        0.001        0.003           1         1.5          3 EXCHANGE_6 
  0.0        0.001      0.00275           1         1.5          3 EXCHANGE_5 
  0.0       0.0025       0.0025           1           1          2 PROC_GRID 
  0.0      0.00075      0.00075           1           0          1 SETCOEFF 
  0.0      0.00025      0.00025           1           0          0 MPI_Comm_rank() 
  0.0      0.00025      0.00025        0.25           0          1 SET_CLASS 
  0.0            0            0           1           0          0 ISQRT2 
  0.0            0            0           1           0          0 MPI_Comm_size() 
  0.0            0            0           1           0          0 NEIGHBORS 
  0.0            0            0           1           0          0 SUBDOMAIN 
