"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00762","1,128","1","1",".TAU_application"
"100.0","0.0678","1,128","1","33.125","int_main(int_char_**)"
"58.8","663","663","1","0","MPI_Finalize()"
"29.5","333","333","1","0","MPI_Init()"
"7.1","35","80","1","262144","void_create_seq(double_double)"
"4.4","3","49","11","33","void_rank(int)"
"4.0","44","44","262166","0","double_randlc(double_*_double_*)"
"3.6","40","40","11","0","MPI_Allreduce()"
"0.4","4","4","11","0","MPI_Alltoallv()"
"0.1","0.647","0.647","1","0","MPI_Comm_dup()"
"0.1","0.529","0.58","1","2.8125","void_full_verify(void)"
"0.0","0.546","0.546","11","0","MPI_Alltoall()"
"0.0","0.279","0.279","1","0","MPI_Bcast()"
"0.0","0.0736","0.0736","2","0","MPI_Reduce()"
"0.0","0.0467","0.0467","0.9375","0","MPI_Wait()"
"0.0","0.0197","0.0197","1","0","void_alloc_space(void)"
"0.0","0.0131","0.0131","0.0625","0","int_check_timer_flag(void)"
"0.0","0.00531","0.00956","1","22.125","double_find_my_seed(int_int_long_double_double)"
"0.0","0.00675","0.00675","0.0625","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.00369","0.00369","1","0","void_timer_start(int)"
"0.0","0.003","0.003","1","0","MPI_Comm_rank()"
"0.0","0.00244","0.00244","0.9375","0","MPI_Send()"
"0.0","0.00231","0.00231","1","0","MPI_Comm_size()"
"0.0","0.00175","0.00175","0.9375","0","MPI_Irecv()"
"0.0","0.00119","0.00119","7","0","void_timer_clear(int)"
"0.0","0.00075","0.00075","1","0","void_timer_stop(int)"
"0.0","0","0","1","0","double_timer_read(int)"
