"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00625","918","1","1",".TAU_application"
"100.0","0.0736","918","1","33.25","int_main(int_char_**)"
"55.0","504","504","1","0","MPI_Finalize()"
"37.8","346","346","1","0","MPI_Init()"
"5.0","20","45","1","131072","void_create_seq(double_double)"
"2.7","24","24","131092","0","double_randlc(double_*_double_*)"
"2.1","2","19","11","33","void_rank(int)"
"1.7","15","15","11","0","MPI_Allreduce()"
"0.1","1","1","11","0","MPI_Alltoallv()"
"0.1","0.58","0.58","11","0","MPI_Alltoall()"
"0.1","0.535","0.535","1","0","MPI_Comm_dup()"
"0.0","0.312","0.312","1","0","MPI_Bcast()"
"0.0","0.203","0.243","1","2.625","void_full_verify(void)"
"0.0","0.0345","0.0345","0.875","0","MPI_Wait()"
"0.0","0.0304","0.0304","2","0","MPI_Reduce()"
"0.0","0.0293","0.0293","0.125","0","int_check_timer_flag(void)"
"0.0","0.022","0.022","1","0","void_alloc_space(void)"
"0.0","0.00713","0.0107","1","19.75","double_find_my_seed(int_int_long_double_double)"
"0.0","0.0103","0.0103","0.125","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.00387","0.00387","1","0","void_timer_start(int)"
"0.0","0.0035","0.0035","0.875","0","MPI_Send()"
"0.0","0.00287","0.00287","1","0","MPI_Comm_rank()"
"0.0","0.00237","0.00237","1","0","MPI_Comm_size()"
"0.0","0.00162","0.00162","0.875","0","MPI_Irecv()"
"0.0","0.000875","0.000875","7","0","void_timer_clear(int)"
"0.0","0.0005","0.0005","1","0","void_timer_stop(int)"
"0.0","0","0","1","0","double_timer_read(int)"
