"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0063","10,656","1","1",".TAU_application"
"100.0","0.095","10,656","1","33.0312","int_main(int_char_**)"
"76.4","3,472","8,142","1","3.35544E+07","void_create_seq(double_double)"
"43.8","4,670","4,670","3.35545E+07","0","double_randlc(double_*_double_*)"
"13.8","969","1,470","11","33","void_rank(int)"
"5.0","529","529","1","0","MPI_Finalize()"
"3.7","397","397","1","0","MPI_Init()"
"2.8","301","301","11","0","MPI_Alltoallv()"
"1.9","198","198","11","0","MPI_Allreduce()"
"1.0","101","107","1","2.95312","void_full_verify(void)"
"0.1","6","6","2","0","MPI_Reduce()"
"0.1","6","6","0.984375","0","MPI_Wait()"
"0.0","1","1","1","0","void_alloc_space(void)"
"0.0","1","1","11","0","MPI_Alltoall()"
"0.0","0.959","0.959","1","0","MPI_Comm_dup()"
"0.0","0.365","0.365","1","0","MPI_Bcast()"
"0.0","0.00625","0.0123","1","32.0312","double_find_my_seed(int_int_long_double_double)"
"0.0","0.01","0.01","1","0","void_timer_start(int)"
"0.0","0.00467","0.00467","0.984375","0","MPI_Irecv()"
"0.0","0.00425","0.00425","0.015625","0","int_check_timer_flag(void)"
"0.0","0.00408","0.00408","0.984375","0","MPI_Send()"
"0.0","0.00286","0.00286","1","0","MPI_Comm_rank()"
"0.0","0.00267","0.00267","1","0","MPI_Comm_size()"
"0.0","0.00164","0.00164","0.015625","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.00158","0.00158","7","0","void_timer_clear(int)"
"0.0","0.00114","0.00114","1","0","void_timer_stop(int)"
"0.0","0.000109","0.000109","1","0","double_timer_read(int)"
