"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00662","878","1","1",".TAU_application"
"100.0","0.0683","878","1","33.25","int_main(int_char_**)"
"54.1","474","474","1","0","MPI_Finalize()"
"38.6","338","338","1","0","MPI_Init()"
"4.4","17","38","1","131072","void_create_seq(double_double)"
"2.8","1","24","11","33","void_rank(int)"
"2.5","21","21","131092","0","double_randlc(double_*_double_*)"
"2.5","21","21","11","0","MPI_Allreduce()"
"0.1","1","1","11","0","MPI_Alltoallv()"
"0.1","0.469","0.469","11","0","MPI_Alltoall()"
"0.1","0.462","0.462","1","0","MPI_Comm_dup()"
"0.0","0.246","0.246","1","0","MPI_Bcast()"
"0.0","0.118","0.132","1","2.625","void_full_verify(void)"
"0.0","0.0243","0.0243","0.125","0","int_check_timer_flag(void)"
"0.0","0.0187","0.0187","1","0","void_alloc_space(void)"
"0.0","0.0179","0.0179","2","0","MPI_Reduce()"
"0.0","0.0118","0.0118","0.125","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.00625","0.0101","1","19.75","double_find_my_seed(int_int_long_double_double)"
"0.0","0.00962","0.00962","0.875","0","MPI_Wait()"
"0.0","0.00337","0.00337","1","0","void_timer_start(int)"
"0.0","0.003","0.003","1","0","MPI_Comm_rank()"
"0.0","0.00287","0.00287","0.875","0","MPI_Send()"
"0.0","0.00225","0.00225","1","0","MPI_Comm_size()"
"0.0","0.00162","0.00162","0.875","0","MPI_Irecv()"
"0.0","0.00112","0.00112","7","0","void_timer_clear(int)"
"0.0","0.00025","0.00025","1","0","void_timer_stop(int)"
"0.0","0.000125","0.000125","1","0","double_timer_read(int)"
