"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00662","1,527","1","1",".TAU_application"
"100.0","0.08","1,527","1","33.25","int_main(int_char_**)"
"37.2","568","568","1","0","MPI_Finalize()"
"34.8","231","531","1","2.09715E+06","void_create_seq(double_double)"
"20.1","307","307","1","0","MPI_Init()"
"19.6","299","299","2.09718E+06","0","double_randlc(double_*_double_*)"
"7.6","47","116","11","33","void_rank(int)"
"3.9","59","59","11","0","MPI_Allreduce()"
"0.6","9","9","11","0","MPI_Alltoallv()"
"0.1","1","1","1","2.625","void_full_verify(void)"
"0.1","1","1","1","0","void_alloc_space(void)"
"0.0","0.454","0.454","1","0","MPI_Comm_dup()"
"0.0","0.432","0.432","11","0","MPI_Alltoall()"
"0.0","0.252","0.252","1","0","MPI_Bcast()"
"0.0","0.0286","0.0286","2","0","MPI_Reduce()"
"0.0","0.0269","0.0269","0.875","0","MPI_Wait()"
"0.0","0.0259","0.0259","0.125","0","int_check_timer_flag(void)"
"0.0","0.0179","0.0179","0.125","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.008","0.0143","1","23.75","double_find_my_seed(int_int_long_double_double)"
"0.0","0.004","0.004","1","0","void_timer_start(int)"
"0.0","0.00325","0.00325","0.875","0","MPI_Irecv()"
"0.0","0.00275","0.00275","1","0","MPI_Comm_rank()"
"0.0","0.00237","0.00237","0.875","0","MPI_Send()"
"0.0","0.00225","0.00225","1","0","MPI_Comm_size()"
"0.0","0.00125","0.00125","7","0","void_timer_clear(int)"
"0.0","0.000625","0.000625","1","0","void_timer_stop(int)"
"0.0","0.00025","0.00025","1","0","double_timer_read(int)"
