"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00681","6,060","1","1",".TAU_application"
"100.0","0.102","6,060","1","33.125","int_main(int_char_**)"
"68.1","1,727","4,128","1","1.67772E+07","void_create_seq(double_double)"
"39.6","2,401","2,401","1.67772E+07","0","double_randlc(double_*_double_*)"
"14.2","860","860","1","0","MPI_Finalize()"
"12.0","447","727","11","33","void_rank(int)"
"5.4","329","329","1","0","MPI_Init()"
"3.4","205","205","11","0","MPI_Allreduce()"
"1.2","73","73","11","0","MPI_Alltoallv()"
"0.2","10","10","1","2.8125","void_full_verify(void)"
"0.0","1","1","2","0","MPI_Reduce()"
"0.0","1","1","1","0","void_alloc_space(void)"
"0.0","0.719","0.719","0.9375","0","MPI_Wait()"
"0.0","0.698","0.698","1","0","MPI_Comm_dup()"
"0.0","0.662","0.662","11","0","MPI_Alltoall()"
"0.0","0.275","0.275","1","0","MPI_Bcast()"
"0.0","0.0122","0.0122","0.0625","0","int_check_timer_flag(void)"
"0.0","0.00619","0.0103","1","28.125","double_find_my_seed(int_int_long_double_double)"
"0.0","0.00781","0.00781","0.0625","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.00669","0.00669","1","0","void_timer_start(int)"
"0.0","0.00469","0.00469","0.9375","0","MPI_Irecv()"
"0.0","0.00406","0.00406","0.9375","0","MPI_Send()"
"0.0","0.00294","0.00294","1","0","MPI_Comm_rank()"
"0.0","0.00231","0.00231","1","0","MPI_Comm_size()"
"0.0","0.00119","0.00119","7","0","void_timer_clear(int)"
"0.0","0.000937","0.000937","1","0","void_timer_stop(int)"
"0.0","6.25E-05","6.25E-05","1","0","double_timer_read(int)"
