"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00569","1,010","1","1",".TAU_application"
"100.0","0.134","1,010","1","80.0469","MG_MPI"
"58.1","586","586","1","0","MPI_Finalize()"
"41.3","417","417","1","0","MPI_Init()"
"0.2","0.0384","2","16","96","MG3P"
"0.2","0.0741","1","2","106","ZRAN3"
"0.2","0.196","1","84","1036","COMM3"
"0.2","1","1","384","0","MPI_Wait()"
"0.1","1","1","88","0","MPI_Allreduce()"
"0.1","0.0172","1","16","16","INTERP"
"0.1","0.0329","1","16","144","COMM3_EX"
"0.1","0.041","0.978","34","34","RESID"
"0.1","0.937","0.937","6","0","MPI_Barrier()"
"0.1","0.0209","0.849","48","48","TAKE3_EX"
"0.1","0.144","0.836","336","336","TAKE3"
"0.1","0.72","0.72","7","0","MPI_Bcast()"
"0.1","0.0122","0.509","32","32","PSINV"
"0.0","0.145","0.447","336","336","GIVE3"
"0.0","0.363","0.363","384","0","MPI_Send()"
"0.0","0.163","0.303","384","384","READY"
"0.0","0.00381","0.16","4","8","NORM2U3"
"0.0","0.139","0.139","384","0","MPI_Irecv()"
"0.0","0.0214","0.0833","48","48","GIVE3_EX"
"0.0","0.00619","0.07","16","16","RPRJ3"
"0.0","0.0561","0.0561","2","0","TIMER_START"
"0.0","0.0272","0.0299","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0098","0.0168","6","36.0312","POWER"
"0.0","0.0117","0.0117","48","0","ZERO3"
"0.0","0.00814","0.00814","42.0312","0","RANDLC"
"0.0","0.00733","0.00733","1","0","MPI_Reduce()"
"0.0","0.00708","0.00708","1","0","ALLOC_SPACE"
"0.0","0.00639","0.00639","2","0","SETUP"
"0.0","0.00631","0.00631","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00297","0.00297","17","0","TIMER_CLEAR"
"0.0","0.00234","0.00234","1","0","MPI_Comm_size()"
"0.0","0.0023","0.0023","0.015625","0","PRINT_RESULTS"
"0.0","0.00103","0.00103","4","0","BUBBLE"
"0.0","0.000672","0.000672","2","0","TIMER_STOP"
"0.0","0.000266","0.000266","1","0","MPI_Comm_rank()"
"0.0","0.00025","0.00025","2","0","VRANLC"
"0.0","0.000188","0.000188","1.01562","0","TIMER_READ"
