"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00625","1,064","1","1",".TAU_application"
"100.0","0.186","1,064","1","80.375","MG_MPI"
"68.9","733","733","1","0","MPI_Finalize()"
"29.3","311","311","1","0","MPI_Init()"
"1.2","0.123","12","16","416","MG3P"
"0.9","0.617","9","276","4968","COMM3"
"0.7","3","7","98","98","RESID"
"0.4","1","4","96","96","PSINV"
"0.3","1","3","1656","1656","GIVE3"
"0.3","1","3","1656","1656","TAKE3"
"0.2","0.593","2","80","80","RPRJ3"
"0.2","2","2","1656","0","MPI_Send()"
"0.2","0.636","2","2","4629.25","ZRAN3"
"0.2","1","2","1656","1656","READY"
"0.2","1","1","1656","0","MPI_Wait()"
"0.1","0.734","0.734","7","0","MPI_Bcast()"
"0.1","0.665","0.681","80","80","INTERP"
"0.1","0.534","0.534","84","0","ZERO3"
"0.0","0.483","0.483","1656","0","MPI_Irecv()"
"0.0","0.436","0.436","88","0","MPI_Allreduce()"
"0.0","0.353","0.353","6","0","MPI_Barrier()"
"0.0","0.343","0.343","2048","0","VRANLC"
"0.0","0.267","0.267","2186.5","0","RANDLC"
"0.0","0.159","0.237","4","8","NORM2U3"
"0.0","0.0629","0.0629","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0614","0.0614","373.25","0","BUBBLE"
"0.0","0.0264","0.0275","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0264","0.0264","1","0","ALLOC_SPACE"
"0.0","0.0103","0.0192","6","72.5","POWER"
"0.0","0.017","0.017","0.125","0","PRINT_RESULTS"
"0.0","0.0161","0.0161","80","0","COMM3_EX"
"0.0","0.00937","0.00937","1","0","MPI_Reduce()"
"0.0","0.00662","0.00662","2","0","SETUP"
"0.0","0.00613","0.00613","2","0","TIMER_START"
"0.0","0.00263","0.00263","17","0","TIMER_CLEAR"
"0.0","0.0015","0.0015","2","0","TIMER_STOP"
"0.0","0.000875","0.000875","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0","0","1.125","0","TIMER_READ"
