"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00438","973","1","1",".TAU_application"
"100.0","0.107","973","1","79.25","FT"
"62.5","607","607","1","0","MPI_Finalize()"
"33.0","0.1","321","1","10.25","SETUP"
"32.9","319","319","1","0","MPI_Init()"
"3.8","0.0323","37","12","48","FFT"
"1.6","0.013","15","12","12","TRANSPOSE2_GLOBAL"
"1.6","15","15","12","0","MPI_Alltoall()"
"1.5","1","14","1152","6912","CFFTZ"
"1.4","13","13","6912","0","FFTZ2"
"1.2","2","12","24","792","CFFTS1"
"1.2","0.00775","11","10","30","TRANSPOSE_X_YZ"
"0.7","0.0085","7","2","6","TRANSPOSE_XY_Z"
"0.6","1","5","12","396","CFFTS2"
"0.3","3","3","2","0","COMPUTE_INDEXMAP"
"0.2","2","2","12","0","TRANSPOSE2_LOCAL"
"0.2","1","1","10","0","EVOLVE"
"0.1","1","1","12","0","TRANSPOSE2_FINISH"
"0.1","0.0624","0.934","10","10","CHECKSUM"
"0.1","0.886","0.886","5","0","MPI_Bcast()"
"0.1","0.872","0.872","10","0","MPI_Reduce()"
"0.1","0.00962","0.508","2","36","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.478","0.478","16","0","VRANLC"
"0.0","0.331","0.331","1","0","MPI_Barrier()"
"0.0","0.326","0.326","2","0","MPI_Comm_split()"
"0.0","0.0597","0.0597","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0361","0.0365","2","2","FFT_INIT"
"0.0","0.0289","0.0289","0.125","0","PRINT_RESULTS"
"0.0","0.023","0.0238","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0219","0.0219","1","0","ALLOC_SPACE"
"0.0","0.009","0.0181","4","61.5","IPOW46"
"0.0","0.0111","0.0111","77.5","0","RANDLC"
"0.0","0.00788","0.00788","2","0","TIMER_START"
"0.0","0.0055","0.0055","38","0","ILOG2"
"0.0","0.00475","0.00475","32","0","TIMER_CLEAR"
"0.0","0.00125","0.00125","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0.000125","0.000125","0.125","0","SET_CLASS"
"0.0","0.000125","0.000125","1.125","0","TIMER_READ"
"0.0","0","0","1","0","VERIFY"
