"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00405","3,399","1","1",".TAU_application"
"100.0","0.339","3,399","1","124.008","FT"
"65.0","0.156","2,211","27","108","FFT"
"27.5","0.0842","935","25","75","TRANSPOSE_X_YZ"
"23.4","52","794","5184","46656","CFFTZ"
"21.8","0.0814","741","27","27","TRANSPOSE2_GLOBAL"
"21.8","741","741","27","0","MPI_Alltoall()"
"21.8","741","741","46656","0","FFTZ2"
"20.0","150","678","54","3510","CFFTS1"
"16.9","0.0475","575","1","10.0078","SETUP"
"16.8","570","570","1","0","MPI_Init()"
"12.7","166","431","27","1755","CFFTS2"
"10.6","359","359","1","0","MPI_Finalize()"
"5.8","195","195","27","0","TRANSPOSE2_LOCAL"
"5.0","170","170","25","0","EVOLVE"
"4.8","0.0165","164","2","6","TRANSPOSE_XY_Z"
"4.8","162","162","27","0","TRANSPOSE2_FINISH"
"1.3","45","45","2","0","COMPUTE_INDEXMAP"
"0.7","0.15","22","25","25","CHECKSUM"
"0.7","22","22","25","0","MPI_Reduce()"
"0.2","8","8","1","0","MPI_Barrier()"
"0.2","0.0117","6","2","12","COMPUTE_INITIAL_CONDITIONS"
"0.2","6","6","4","0","VRANLC"
"0.1","1","1","2","0","MPI_Comm_split()"
"0.1","1","1","1","0","ALLOC_SPACE"
"0.0","1","1","5","0","MPI_Bcast()"
"0.0","0.143","0.143","2","2","FFT_INIT"
"0.0","0.0162","0.0314","4","99.8594","IPOW46"
"0.0","0.0299","0.0299","83","0","ILOG2"
"0.0","0.0252","0.0259","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0162","0.0162","103.859","0","RANDLC"
"0.0","0.00917","0.00917","2","0","TIMER_START"
"0.0","0.00545","0.00545","32","0","TIMER_CLEAR"
"0.0","0.00192","0.00192","0.00390625","0","CHECK_TIMER_FLAG"
"0.0","0.00188","0.00188","2","0","TIMER_STOP"
"0.0","0.000602","0.000602","0.00390625","0","PRINT_RESULTS"
"0.0","0.000434","0.000434","1","0","MPI_Comm_size()"
"0.0","0.000242","0.000242","1","0","MPI_Comm_rank()"
"0.0","0.000199","0.000199","1","0","VERIFY"
"0.0","0.000148","0.000148","1.00391","0","TIMER_READ"
"0.0","3.91E-06","3.91E-06","0.00390625","0","SET_CLASS"
