"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00425","842","1","1",".TAU_application"
"100.0","0.0839","842","1","109.062","FT"
"57.8","486","486","1","0","MPI_Finalize()"
"41.6","0.053","350","1","10.0625","SETUP"
"41.4","348","348","1","0","MPI_Init()"
"0.6","0.0356","4","22","88","FFT"
"0.4","0.0143","3","22","22","TRANSPOSE2_GLOBAL"
"0.4","3","3","22","0","MPI_Alltoall()"
"0.3","0.0114","2","2","6","TRANSPOSE_XY_Z"
"0.2","0.0142","1","20","60","TRANSPOSE_X_YZ"
"0.1","0.932","0.932","5","0","MPI_Bcast()"
"0.1","0.175","0.875","132","660","CFFTZ"
"0.1","0.161","0.749","44","132","CFFTS1"
"0.1","0.7","0.7","660","0","FFTZ2"
"0.1","0.605","0.605","2","0","MPI_Comm_split()"
"0.0","0.0703","0.369","22","66","CFFTS2"
"0.0","0.0919","0.26","20","20","CHECKSUM"
"0.0","0.168","0.168","20","0","MPI_Reduce()"
"0.0","0.164","0.164","1","0","MPI_Barrier()"
"0.0","0.118","0.118","22","0","TRANSPOSE2_LOCAL"
"0.0","0.101","0.101","2","0","COMPUTE_INDEXMAP"
"0.0","0.0608","0.0608","20","0","EVOLVE"
"0.0","0.0461","0.0461","22","0","TRANSPOSE2_FINISH"
"0.0","0.00537","0.0392","2","8","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.0291","0.0295","2","2","FFT_INIT"
"0.0","0.0248","0.0256","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0113","0.0205","4","56.4375","IPOW46"
"0.0","0.013","0.013","1","0","ALLOC_SPACE"
"0.0","0.013","0.013","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.013","0.013","2","0","VRANLC"
"0.0","0.0117","0.0117","68","0","ILOG2"
"0.0","0.00953","0.00953","58.4375","0","RANDLC"
"0.0","0.006","0.006","0.03125","0","PRINT_RESULTS"
"0.0","0.00537","0.00537","2","0","TIMER_START"
"0.0","0.00513","0.00513","32","0","TIMER_CLEAR"
"0.0","0.000844","0.000844","2","0","TIMER_STOP"
"0.0","0.000562","0.000562","1","0","MPI_Comm_size()"
"0.0","0.000438","0.000438","1","0","VERIFY"
"0.0","0.000219","0.000219","1.03125","0","TIMER_READ"
"0.0","0.000188","0.000188","1","0","MPI_Comm_rank()"
"0.0","3.13E-05","3.13E-05","0.03125","0","SET_CLASS"
