"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00403","841","1","1",".TAU_application"
"100.0","0.0805","841","1","64.0625","FT"
"57.9","487","487","1","0","MPI_Finalize()"
"40.9","0.17","343","1","10.0625","SETUP"
"40.7","342","342","1","0","MPI_Init()"
"1.0","0.0437","8","7","28","FFT"
"0.6","0.00678","4","7","7","TRANSPOSE2_GLOBAL"
"0.6","4","4","7","0","MPI_Alltoall()"
"0.4","0.0114","3","2","6","TRANSPOSE_XY_Z"
"0.3","0.198","2","168","1008","CFFTZ"
"0.3","2","2","1008","0","FFTZ2"
"0.2","0.452","2","14","126","CFFTS1"
"0.2","0.00375","1","5","15","TRANSPOSE_X_YZ"
"0.1","0.187","0.998","7","63","CFFTS2"
"0.1","0.879","0.879","5","0","MPI_Bcast()"
"0.1","0.791","0.791","2","0","COMPUTE_INDEXMAP"
"0.1","0.645","0.645","2","0","MPI_Comm_split()"
"0.0","0.388","0.388","7","0","TRANSPOSE2_LOCAL"
"0.0","0.00603","0.164","2","12","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.16","0.16","7","0","TRANSPOSE2_FINISH"
"0.0","0.152","0.152","5","0","EVOLVE"
"0.0","0.13","0.13","4","0","VRANLC"
"0.0","0.0305","0.111","5","5","CHECKSUM"
"0.0","0.0995","0.0995","1","0","MPI_Barrier()"
"0.0","0.0802","0.0802","5","0","MPI_Reduce()"
"0.0","0.0416","0.042","2","2","FFT_INIT"
"0.0","0.0262","0.0269","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0152","0.0269","4","66.25","IPOW46"
"0.0","0.0256","0.0256","1","0","ALLOC_SPACE"
"0.0","0.0127","0.0127","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.0124","0.0124","70.25","0","RANDLC"
"0.0","0.0103","0.0103","2","0","TIMER_START"
"0.0","0.0055","0.0055","32","0","TIMER_CLEAR"
"0.0","0.00466","0.00466","0.03125","0","PRINT_RESULTS"
"0.0","0.00406","0.00406","23","0","ILOG2"
"0.0","0.00153","0.00153","2","0","TIMER_STOP"
"0.0","0.000375","0.000375","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0.000188","0.000188","1.03125","0","TIMER_READ"
"0.0","0.000125","0.000125","1","0","VERIFY"
"0.0","0","0","0.03125","0","SET_CLASS"
