"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00406","996","1","1",".TAU_application"
"100.0","0.0685","996","1","64.125","FT"
"64.9","646","646","1","0","MPI_Finalize()"
"33.6","0.0706","335","1","10.125","SETUP"
"33.5","333","333","1","0","MPI_Init()"
"1.2","0.0292","12","7","28","FFT"
"0.6","0.00894","5","7","7","TRANSPOSE2_GLOBAL"
"0.6","5","5","7","0","MPI_Alltoall()"
"0.4","0.322","4","336","2016","CFFTZ"
"0.4","3","3","2016","0","FFTZ2"
"0.4","0.00369","3","5","15","TRANSPOSE_X_YZ"
"0.4","0.745","3","14","238","CFFTS1"
"0.3","0.00719","3","2","6","TRANSPOSE_XY_Z"
"0.2","0.325","1","7","119","CFFTS2"
"0.1","1","1","2","0","COMPUTE_INDEXMAP"
"0.1","0.9","0.9","5","0","MPI_Bcast()"
"0.1","0.747","0.747","7","0","TRANSPOSE2_LOCAL"
"0.0","0.45","0.45","2","0","MPI_Comm_split()"
"0.0","0.352","0.352","7","0","TRANSPOSE2_FINISH"
"0.0","0.28","0.28","5","0","EVOLVE"
"0.0","0.00875","0.265","2","20","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.235","0.235","8","0","VRANLC"
"0.0","0.213","0.213","1","0","MPI_Barrier()"
"0.0","0.0264","0.155","5","5","CHECKSUM"
"0.0","0.128","0.128","5","0","MPI_Reduce()"
"0.0","0.0376","0.0379","2","2","FFT_INIT"
"0.0","0.0258","0.0258","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0228","0.0236","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0206","0.0206","1","0","ALLOC_SPACE"
"0.0","0.0108","0.0192","4","64.375","IPOW46"
"0.0","0.011","0.011","2","0","TIMER_START"
"0.0","0.0095","0.0095","72.375","0","RANDLC"
"0.0","0.00819","0.00819","0.0625","0","PRINT_RESULTS"
"0.0","0.00525","0.00525","32","0","TIMER_CLEAR"
"0.0","0.00356","0.00356","23","0","ILOG2"
"0.0","0.00119","0.00119","2","0","TIMER_STOP"
"0.0","0.000438","0.000438","1","0","MPI_Comm_size()"
"0.0","0.000313","0.000313","1","0","MPI_Comm_rank()"
"0.0","0.000188","0.000188","1","0","VERIFY"
"0.0","0.000125","0.000125","1.0625","0","TIMER_READ"
"0.0","0","0","0.0625","0","SET_CLASS"
