"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0039","5,410","1","1",".TAU_application"
"100.0","0.343","5,410","1","124.016","FT"
"71.8","0.146","3,884","27","108","FFT"
"29.1","104","1,572","10368","93312","CFFTZ"
"27.1","1,467","1,467","93312","0","FFTZ2"
"25.9","0.076","1,402","25","75","TRANSPOSE_X_YZ"
"24.8","294","1,341","54","6966","CFFTS1"
"16.8","0.0829","910","27","27","TRANSPOSE2_GLOBAL"
"16.8","910","910","27","0","MPI_Alltoall()"
"16.1","344","870","27","3483","CFFTS2"
"10.6","0.0497","575","1","10.0156","SETUP"
"10.6","571","571","1","0","MPI_Init()"
"8.0","434","434","1","0","MPI_Finalize()"
"7.6","413","413","27","0","TRANSPOSE2_LOCAL"
"6.4","348","348","27","0","TRANSPOSE2_FINISH"
"5.9","320","320","25","0","EVOLVE"
"5.0","0.02","270","2","6","TRANSPOSE_XY_Z"
"1.6","86","86","2","0","COMPUTE_INDEXMAP"
"1.4","0.18","77","25","25","CHECKSUM"
"1.4","77","77","25","0","MPI_Reduce()"
"0.3","17","17","1","0","MPI_Barrier()"
"0.3","0.0157","13","2","20","COMPUTE_INITIAL_CONDITIONS"
"0.3","13","13","8","0","VRANLC"
"0.0","1","1","1","0","ALLOC_SPACE"
"0.0","1","1","2","0","MPI_Comm_split()"
"0.0","1","1","5","0","MPI_Bcast()"
"0.0","0.134","0.135","2","2","FFT_INIT"
"0.0","0.0158","0.0294","4","98.7031","IPOW46"
"0.0","0.0292","0.0292","83","0","ILOG2"
"0.0","0.0273","0.0279","1","2","GET_ACTIVE_NPROCS"
"0.0","0.016","0.016","106.703","0","RANDLC"
"0.0","0.0109","0.0109","2","0","TIMER_START"
"0.0","0.00501","0.00501","32","0","TIMER_CLEAR"
"0.0","0.00363","0.00363","0.0078125","0","CHECK_TIMER_FLAG"
"0.0","0.00182","0.00182","2","0","TIMER_STOP"
"0.0","0.00127","0.00127","0.0078125","0","PRINT_RESULTS"
"0.0","0.000391","0.000391","1","0","MPI_Comm_size()"
"0.0","0.000242","0.000242","1","0","VERIFY"
"0.0","0.000234","0.000234","1","0","MPI_Comm_rank()"
"0.0","0.000164","0.000164","1.00781","0","TIMER_READ"
"0.0","7.81E-06","7.81E-06","0.0078125","0","SET_CLASS"
