"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0045","10,989","1","1",".TAU_application"
"100.0","0.158","10,989","1","79.5","FT"
"56.6","6,218","6,218","1","0","MPI_Finalize()"
"35.6","0.0615","3,915","12","48","FFT"
"18.9","40","2,076","36864","294912","CFFTZ"
"18.5","2,036","2,036","294912","0","FFTZ2"
"15.9","377","1,750","24","24600","CFFTS1"
"9.1","299","1,003","12","12300","CFFTS2"
"8.8","0.0248","968","10","30","TRANSPOSE_X_YZ"
"5.7","621","621","12","0","TRANSPOSE2_LOCAL"
"3.4","0.112","368","1","10.5","SETUP"
"3.3","365","365","1","0","MPI_Init()"
"2.8","0.0293","311","12","12","TRANSPOSE2_GLOBAL"
"2.8","311","311","12","0","MPI_Alltoall()"
"2.5","277","277","10","0","EVOLVE"
"2.1","228","228","12","0","TRANSPOSE2_FINISH"
"1.8","0.019","192","2","6","TRANSPOSE_XY_Z"
"1.5","168","168","2","0","COMPUTE_INDEXMAP"
"0.4","0.052","38","2","260","COMPUTE_INITIAL_CONDITIONS"
"0.4","38","38","128","0","VRANLC"
"0.0","0.168","2","10","10","CHECKSUM"
"0.0","2","2","10","0","MPI_Reduce()"
"0.0","1","1","1","0","ALLOC_SPACE"
"0.0","0.688","0.688","2","0","MPI_Comm_split()"
"0.0","0.621","0.621","5","0","MPI_Bcast()"
"0.0","0.123","0.123","0.25","0","CHECK_TIMER_FLAG"
"0.0","0.116","0.116","1","0","MPI_Barrier()"
"0.0","0.0675","0.0683","2","2","FFT_INIT"
"0.0","0.0377","0.0377","0.25","0","PRINT_RESULTS"
"0.0","0.0288","0.0288","201.5","0","RANDLC"
"0.0","0.025","0.0257","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0105","0.02","4","73.5","IPOW46"
"0.0","0.00825","0.00825","38","0","ILOG2"
"0.0","0.0065","0.0065","2","0","TIMER_START"
"0.0","0.005","0.005","32","0","TIMER_CLEAR"
"0.0","0.002","0.002","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_rank()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_size()"
"0.0","0","0","0.25","0","SET_CLASS"
"0.0","0","0","1.25","0","TIMER_READ"
"0.0","0","0","1","0","VERIFY"
