"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00462","1,348","1","1",".TAU_application"
"100.0","0.143","1,348","1","94.25","FT"
"45.0","606","606","1","0","MPI_Finalize()"
"26.5","0.069","357","17","68","FFT"
"24.4","0.0872","328","1","10.25","SETUP"
"24.1","325","325","1","0","MPI_Init()"
"13.2","17","177","6528","45696","CFFTZ"
"11.9","160","160","45696","0","FFTZ2"
"11.1","31","149","34","4386","CFFTS1"
"6.0","20","80","17","2193","CFFTS2"
"6.0","0.0271","80","15","45","TRANSPOSE_X_YZ"
"5.0","0.0341","67","17","17","TRANSPOSE2_GLOBAL"
"5.0","67","67","17","0","MPI_Alltoall()"
"3.4","0.0143","46","2","6","TRANSPOSE_XY_Z"
"3.2","42","42","17","0","TRANSPOSE2_LOCAL"
"2.0","26","26","2","0","COMPUTE_INDEXMAP"
"1.8","23","23","15","0","EVOLVE"
"1.2","16","16","17","0","TRANSPOSE2_FINISH"
"0.2","0.0219","2","2","68","COMPUTE_INITIAL_CONDITIONS"
"0.2","2","2","32","0","VRANLC"
"0.1","1","1","1","0","MPI_Barrier()"
"0.1","0.157","1","15","15","CHECKSUM"
"0.1","1","1","15","0","MPI_Reduce()"
"0.1","1","1","1","0","ALLOC_SPACE"
"0.1","0.948","0.948","5","0","MPI_Bcast()"
"0.0","0.624","0.624","2","0","MPI_Comm_split()"
"0.0","0.0636","0.0643","2","2","FFT_INIT"
"0.0","0.0614","0.0614","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0295","0.0295","0.125","0","PRINT_RESULTS"
"0.0","0.0131","0.0248","4","70.75","IPOW46"
"0.0","0.0216","0.0225","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0179","0.0179","102.75","0","RANDLC"
"0.0","0.012","0.012","53","0","ILOG2"
"0.0","0.00788","0.00788","2","0","TIMER_START"
"0.0","0.0055","0.0055","32","0","TIMER_CLEAR"
"0.0","0.00162","0.00162","2","0","TIMER_STOP"
"0.0","0.00075","0.00075","1.125","0","TIMER_READ"
"0.0","0.000625","0.000625","1","0","MPI_Comm_size()"
"0.0","0.000375","0.000375","1","0","VERIFY"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0.000125","0.000125","0.125","0","SET_CLASS"
