"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0035","1:24.334","1","1",".TAU_application"
"100.0","0.166","1:24.334","1","80","FT"
"85.4","0.088","1:12.062","12","48","FFT"
"51.8","2,851","43,678","294912","2.65421E+06","CFFTZ"
"48.4","40,826","40,826","2.65421E+06","0","FFTZ2"
"43.3","7,493","36,533","24","196632","CFFTS1"
"23.1","4,853","19,491","12","98316","CFFTS2"
"15.6","0.031","13,175","10","30","TRANSPOSE_X_YZ"
"11.0","9,308","9,308","12","0","TRANSPOSE2_LOCAL"
"6.3","5,315","5,315","1","0","MPI_Finalize()"
"4.6","0.035","3,873","12","12","TRANSPOSE2_GLOBAL"
"4.6","3,873","3,873","12","0","MPI_Alltoall()"
"4.0","3,361","3,361","10","0","EVOLVE"
"3.4","0.0185","2,861","2","6","TRANSPOSE_XY_Z"
"3.4","2,855","2,855","12","0","TRANSPOSE2_FINISH"
"3.2","2,670","2,670","2","0","COMPUTE_INDEXMAP"
"0.7","0.198","602","2","1028","COMPUTE_INITIAL_CONDITIONS"
"0.7","601","601","512","0","VRANLC"
"0.4","0.167","320","1","11","SETUP"
"0.4","318","318","1","0","MPI_Init()"
"0.0","1","1","1","0","ALLOC_SPACE"
"0.0","0.37","0.587","10","10","CHECKSUM"
"0.0","0.537","0.537","1","0","MPI_Barrier()"
"0.0","0.391","0.391","5","0","MPI_Bcast()"
"0.0","0.216","0.216","10","0","MPI_Reduce()"
"0.0","0.207","0.207","0.5","0","CHECK_TIMER_FLAG"
"0.0","0.133","0.133","2","0","MPI_Comm_split()"
"0.0","0.0925","0.0925","580","0","RANDLC"
"0.0","0.0885","0.0885","2","2","FFT_INIT"
"0.0","0.073","0.073","0.5","0","PRINT_RESULTS"
"0.0","0.0235","0.024","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0105","0.017","4","68","IPOW46"
"0.0","0.0105","0.0105","38","0","ILOG2"
"0.0","0.006","0.006","2","0","TIMER_START"
"0.0","0.004","0.004","32","0","TIMER_CLEAR"
"0.0","0.0015","0.0015","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.0005","0.0005","0.5","0","SET_CLASS"
"0.0","0","0","1","0","MPI_Comm_rank()"
"0.0","0","0","1.5","0","TIMER_READ"
"0.0","0","0","1","0","VERIFY"
