"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.004","801","1","1",".TAU_application"
"100.0","0.096","801","1","124.25","FT"
"54.5","436","436","1","0","MPI_Finalize()"
"44.4","0.0745","356","1","10.25","SETUP"
"44.3","354","354","1","0","MPI_Init()"
"0.9","0.029","7","27","108","FFT"
"0.4","0.645","3","648","3240","CFFTZ"
"0.3","0.488","2","54","486","CFFTS1"
"0.3","2","2","3240","0","FFTZ2"
"0.3","0.0144","2","27","27","TRANSPOSE2_GLOBAL"
"0.3","2","2","27","0","MPI_Alltoall()"
"0.3","0.0143","2","25","75","TRANSPOSE_X_YZ"
"0.2","0.221","1","27","243","CFFTS2"
"0.1","0.00988","0.92","2","6","TRANSPOSE_XY_Z"
"0.1","0.661","0.661","5","0","MPI_Bcast()"
"0.0","0.399","0.399","27","0","TRANSPOSE2_LOCAL"
"0.0","0.361","0.361","2","0","COMPUTE_INDEXMAP"
"0.0","0.324","0.324","2","0","MPI_Comm_split()"
"0.0","0.289","0.289","25","0","EVOLVE"
"0.0","0.105","0.2","25","25","CHECKSUM"
"0.0","0.124","0.124","27","0","TRANSPOSE2_FINISH"
"0.0","0.095","0.095","25","0","MPI_Reduce()"
"0.0","0.0065","0.0764","2","20","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.0556","0.0556","1","0","MPI_Barrier()"
"0.0","0.0556","0.0556","8","0","VRANLC"
"0.0","0.048","0.048","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0274","0.0281","2","2","FFT_INIT"
"0.0","0.0259","0.0267","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0192","0.0192","0.125","0","PRINT_RESULTS"
"0.0","0.0164","0.0164","1","0","ALLOC_SPACE"
"0.0","0.00675","0.0132","4","52.25","IPOW46"
"0.0","0.0119","0.0119","83","0","ILOG2"
"0.0","0.0075","0.0075","60.25","0","RANDLC"
"0.0","0.00513","0.00513","2","0","TIMER_START"
"0.0","0.004","0.004","32","0","TIMER_CLEAR"
"0.0","0.000875","0.000875","2","0","TIMER_STOP"
"0.0","0.00075","0.00075","1","0","MPI_Comm_size()"
"0.0","0.000375","0.000375","1.125","0","TIMER_READ"
"0.0","0.000125","0.000125","1","0","MPI_Comm_rank()"
"0.0","0","0","0.125","0","SET_CLASS"
"0.0","0","0","1","0","VERIFY"
