"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00462","971","1","1",".TAU_application"
"100.0","0.0791","971","1","94.125","FT"
"66.7","648","648","1","0","MPI_Finalize()"
"32.8","0.063","318","1","10.125","SETUP"
"32.6","317","317","1","0","MPI_Init()"
"0.5","0.0339","4","17","68","FFT"
"0.3","0.011","2","17","17","TRANSPOSE2_GLOBAL"
"0.3","2","2","17","0","MPI_Alltoall()"
"0.2","0.0109","1","15","45","TRANSPOSE_X_YZ"
"0.1","0.266","1","204","1020","CFFTZ"
"0.1","0.221","1","34","170","CFFTS1"
"0.1","0.00969","1","2","6","TRANSPOSE_XY_Z"
"0.1","1","1","1020","0","FFTZ2"
"0.1","0.864","0.864","5","0","MPI_Bcast()"
"0.1","0.097","0.549","17","85","CFFTS2"
"0.0","0.473","0.473","2","0","MPI_Comm_split()"
"0.0","0.188","0.188","2","0","COMPUTE_INDEXMAP"
"0.0","0.171","0.171","17","0","TRANSPOSE2_LOCAL"
"0.0","0.0688","0.129","15","15","CHECKSUM"
"0.0","0.107","0.107","1","0","MPI_Barrier()"
"0.0","0.0939","0.0939","15","0","EVOLVE"
"0.0","0.0602","0.0602","15","0","MPI_Reduce()"
"0.0","0.056","0.056","17","0","TRANSPOSE2_FINISH"
"0.0","0.0065","0.0539","2","12","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.0283","0.0285","2","2","FFT_INIT"
"0.0","0.0285","0.0285","4","0","VRANLC"
"0.0","0.0263","0.0263","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0244","0.0248","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0102","0.0182","4","54.75","IPOW46"
"0.0","0.0152","0.0152","1","0","ALLOC_SPACE"
"0.0","0.0111","0.0111","0.0625","0","PRINT_RESULTS"
"0.0","0.00875","0.00875","58.75","0","RANDLC"
"0.0","0.00869","0.00869","53","0","ILOG2"
"0.0","0.00806","0.00806","2","0","TIMER_START"
"0.0","0.00487","0.00487","32","0","TIMER_CLEAR"
"0.0","0.00119","0.00119","2","0","TIMER_STOP"
"0.0","0.00025","0.00025","1","0","MPI_Comm_size()"
"0.0","0.000188","0.000188","1","0","MPI_Comm_rank()"
"0.0","0.000188","0.000188","1.0625","0","TIMER_READ"
"0.0","0.000125","0.000125","1","0","VERIFY"
"0.0","6.25E-05","6.25E-05","0.0625","0","SET_CLASS"
