FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00925        9,330           1           1    9330480 .TAU application
100.0        0.335        9,330           1          69    9330471 MG_MPI 
 62.6        0.736        5,841          21         861     278168 MG3P 
 44.5        3,566        4,153         191         191      21744 RESID 
 19.8        1,527        1,849         189         189       9784 PSINV 
 11.2            1        1,048         550        9900       1906 COMM3 
  9.7          783          902         168         168       5372 RPRJ3 
  9.0          841          841         168         168       5009 INTERP 
  6.1          568          568           1           0     568662 MPI_Finalize() 
  6.0          218          557        3300        3300        169 GIVE3 
  4.6          427          427           1           0     427304 MPI_Init() 
  3.6          338          338        3300           0        103 MPI_Send() 
  3.3          182          306           2         707     153237 ZRAN3 
  2.8          263          263         172           0       1529 ZERO3 
  2.6          232          245        3300        3300         74 TAKE3 
  2.6          240          243        3300        3300         74 READY 
  1.0           90           93           4           8      23288 NORM2U3 
  0.3           24           24           6           0       4151 MPI_Barrier() 
  0.1           12           12        3300           0          4 MPI_Wait() 
  0.0            2            2        3300           0          1 MPI_Irecv() 
  0.0            2            2          88           0         31 MPI_Allreduce() 
  0.0            1            1           1           0       1580 ALLOC_SPACE 
  0.0        0.594        0.594           7           0         85 MPI_Bcast() 
  0.0        0.117        0.117         613           0          0 BUBBLE 
  0.0       0.0839       0.0839         168           0          0 COMM3_EX 
  0.0       0.0191       0.0191           1           0         19 MPI_Reduce() 
  0.0      0.00562      0.00562           2           0          3 SETUP 
  0.0       0.0035       0.0035           6           0          1 POWER 
  0.0       0.0005       0.0005           1           0          0 MPI_Comm_size() 
  0.0      0.00025      0.00025           1           0          0 MPI_Comm_rank() 
