FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.008        7,379           1           1    7379344 .TAU application
100.0        0.395        7,379           1          37    7379336 MG_MPI 
 88.1        6,499        6,499           1           0    6499758 MPI_Finalize() 
  5.4          397          397           1           0     397264 MPI_Init() 
  3.7        0.124          275           5         180      55160 MG3P 
  2.9          179          212          42          42       5048 RESID 
  1.2           69           91          40          40       2280 PSINV 
  1.0        0.318           72         119        2142        606 COMM3 
  0.7           33           53           2         636      26623 ZRAN3 
  0.7           36           49          35          35       1427 RPRJ3 
  0.6           42           42         714         714         60 READY 
  0.5           34           34          39           0        885 ZERO3 
  0.4           32           32          35          35        938 INTERP 
  0.3           20           20           4           8       5221 NORM2U3 
  0.3           11           20         714         714         29 GIVE3 
  0.1            9            9         714           0         13 MPI_Send() 
  0.1            7            8         714         714         12 TAKE3 
  0.0            1            1           1           0       1368 ALLOC_SPACE 
  0.0        0.853        0.853          88           0         10 MPI_Allreduce() 
  0.0        0.543        0.543           7           0         78 MPI_Bcast() 
  0.0        0.506        0.506           6           0         84 MPI_Barrier() 
  0.0        0.504        0.504         714           0          1 MPI_Wait() 
  0.0        0.329        0.329         714           0          0 MPI_Irecv() 
  0.0        0.085        0.085         542           0          0 BUBBLE 
  0.0       0.0138       0.0138           1           0         14 MPI_Reduce() 
  0.0       0.0095       0.0095          35           0          0 COMM3_EX 
  0.0      0.00375      0.00375           2           0          2 SETUP 
  0.0        0.003        0.003           6           0          0 POWER 
  0.0       0.0005       0.0005           1           0          0 MPI_Comm_rank() 
  0.0      0.00025      0.00025           1           0          0 MPI_Comm_size() 
