Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0         0.91     2:21.728         128         128    1107255 .TAU application
100.0           13     2:21.727         128        4736    1107248 MG_MPI 
 48.1     1:08.133     1:08.133         128           0     532296 MPI_Finalize() 
 47.8     1:07.766     1:07.766         128           0     529425 MPI_Init() 
  2.3           11        3,283         640       23040       5131 MG3P 
  1.8        1,262        2,610        5376        5376        486 RESID 
  1.8           42        2,537       15232      237456        167 COMM3 
  0.9          157        1,222       78432       78432         16 GIVE3 
  0.8        1,069        1,069       80672           0         13 MPI_Send() 
  0.7          352          970        5120        5120        189 PSINV 
  0.6          143          892       78432       78432         11 TAKE3 
  0.6          863          863       80672           0         11 MPI_Wait() 
  0.5          141          721         256       65274       2818 ZRAN3 
  0.4          137          585        4480        4480        131 RPRJ3 
  0.3          332          388       80672       80672          5 READY 
  0.3          223          355        4480        4480         79 INTERP 
  0.2          297          297        7152           0         42 ZERO3 
  0.2          284          284       11264           0         25 MPI_Allreduce() 
  0.1          102          199         512        1024        390 NORM2U3 
  0.1          199          199         768           0        260 MPI_Barrier() 
  0.1            2          132        4480        6720         29 COMM3_EX 
  0.1            1          115        2240        2240         52 TAKE3_EX 
  0.1          115          115         896           0        129 MPI_Bcast() 
  0.0           55           55       80672           0          1 MPI_Irecv() 
  0.0            9            9       53242           0          0 BUBBLE 
  0.0            1            5        2240        2240          2 GIVE3_EX 
  0.0            3            3         128           0         28 ALLOC_SPACE 
  0.0            1            1         128           0         14 MPI_Reduce() 
  0.0        0.513        0.513         256           0          2 SETUP 
  0.0         0.32         0.32         768           0          0 POWER 
  0.0        0.059        0.059         128           0          0 MPI_Comm_size() 
  0.0        0.038        0.038         128           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00711        1,107           1           1    1107255 .TAU application
100.0        0.107        1,107           1          37    1107248 MG_MPI 
 48.1          532          532           1           0     532296 MPI_Finalize() 
 47.8          529          529           1           0     529425 MPI_Init() 
  2.3       0.0868           25           5         180       5131 MG3P 
  1.8            9           20          42          42        486 RESID 
  1.8        0.329           19         119     1855.12        167 COMM3 
  0.9            1            9      612.75      612.75         16 GIVE3 
  0.8            8            8      630.25           0         13 MPI_Send() 
  0.7            2            7          40          40        189 PSINV 
  0.6            1            6      612.75      612.75         11 TAKE3 
  0.6            6            6      630.25           0         11 MPI_Wait() 
  0.5            1            5           2     509.953       2818 ZRAN3 
  0.4            1            4          35          35        131 RPRJ3 
  0.3            2            3      630.25      630.25          5 READY 
  0.3            1            2          35          35         79 INTERP 
  0.2            2            2      55.875           0         42 ZERO3 
  0.2            2            2          88           0         25 MPI_Allreduce() 
  0.1        0.803            1           4           8        390 NORM2U3 
  0.1            1            1           6           0        260 MPI_Barrier() 
  0.1       0.0211            1          35        52.5         29 COMM3_EX 
  0.1      0.00852        0.902        17.5        17.5         52 TAKE3_EX 
  0.1          0.9          0.9           7           0        129 MPI_Bcast() 
  0.0        0.434        0.434      630.25           0          1 MPI_Irecv() 
  0.0       0.0737       0.0737     415.953           0          0 BUBBLE 
  0.0       0.0083       0.0405        17.5        17.5          2 GIVE3_EX 
  0.0       0.0276       0.0276           1           0         28 ALLOC_SPACE 
  0.0       0.0142       0.0142           1           0         14 MPI_Reduce() 
  0.0      0.00401      0.00401           2           0          2 SETUP 
  0.0       0.0025       0.0025           6           0          0 POWER 
  0.0     0.000461     0.000461           1           0          0 MPI_Comm_size() 
  0.0     0.000297     0.000297           1           0          0 MPI_Comm_rank() 
