"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.007","15,816","1","1",".TAU_application"
"100.0","3,066","15,816","1","17446","EMBAR"
"77.1","12,197","12,197","1","0","MPI_Finalize()"
"2.2","351","351","1","0","MPI_Init()"
"1.2","186","186","1026","0","VRANLC"
"0.1","11","11","4","0","MPI_Allreduce()"
"0.0","2","2","16402.5","0","RANDLC"
"0.0","0.535","0.535","1","0","MPI_Bcast()"
"0.0","0.125","0.125","0.25","0","CHECK_TIMER_FLAG"
"0.0","0.039","0.039","0.25","0","PRINT_RESULTS"
"0.0","0.035","0.035","1","0","MPI_Barrier()"
"0.0","0.0075","0.0075","1","0","TIMER_START"
"0.0","0.00325","0.00325","1","0","MPI_Comm_rank()"
"0.0","0.0005","0.0005","1","0","TIMER_STOP"
"0.0","0.00025","0.00025","4","0","TIMER_CLEAR"
"0.0","0","0","1","0","MPI_Comm_size()"
"0.0","0","0","1","0","TIMER_READ"
