"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00725","1:06.034","1","1",".TAU_application"
"100.0","48,939","1:06.034","1","376870","EMBAR"
"20.8","13,721","13,721","1","0","MPI_Finalize()"
"4.5","2,970","2,970","16386","0","VRANLC"
"0.5","344","344","1","0","MPI_Init()"
"0.1","46","46","360466","0","RANDLC"
"0.0","10","10","4","0","MPI_Allreduce()"
"0.0","0.534","0.534","1","0","MPI_Bcast()"
"0.0","0.12","0.12","0.25","0","CHECK_TIMER_FLAG"
"0.0","0.079","0.079","1","0","MPI_Barrier()"
"0.0","0.05","0.05","0.25","0","PRINT_RESULTS"
"0.0","0.0055","0.0055","1","0","TIMER_START"
"0.0","0.003","0.003","1","0","MPI_Comm_rank()"
"0.0","0.0005","0.0005","1","0","TIMER_STOP"
"0.0","0.00025","0.00025","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","4","0","TIMER_CLEAR"
"0.0","0","0","1","0","TIMER_READ"
