"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0075","41,330","1","1",".TAU_application"
"100.0","24,488","41,330","1","163879","EMBAR"
"36.3","14,999","14,999","1","0","MPI_Finalize()"
"3.6","1,488","1,488","8194","0","VRANLC"
"0.8","326","326","1","0","MPI_Init()"
"0.0","20","20","155667","0","RANDLC"
"0.0","6","6","4","0","MPI_Allreduce()"
"0.0","0.351","0.351","1","0","MPI_Bcast()"
"0.0","0.222","0.222","0.5","0","CHECK_TIMER_FLAG"
"0.0","0.0705","0.0705","0.5","0","PRINT_RESULTS"
"0.0","0.0125","0.0125","1","0","MPI_Barrier()"
"0.0","0.0045","0.0045","1","0","TIMER_START"
"0.0","0.003","0.003","1","0","MPI_Comm_rank()"
"0.0","0.0005","0.0005","1","0","TIMER_STOP"
"0.0","0","0","1","0","MPI_Comm_size()"
"0.0","0","0","4","0","TIMER_CLEAR"
"0.0","0","0","1","0","TIMER_READ"
