"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0095","15,977","1","1",".TAU_application"
"100.0","766","15,977","1","3239","EMBAR"
"92.9","14,838","14,838","1","0","MPI_Finalize()"
"2.0","325","325","1","0","MPI_Init()"
"0.3","46","46","258","0","VRANLC"
"0.0","0.395","0.395","2963","0","RANDLC"
"0.0","0.366","0.366","1","0","MPI_Bcast()"
"0.0","0.233","0.233","0.5","0","CHECK_TIMER_FLAG"
"0.0","0.214","0.214","4","0","MPI_Allreduce()"
"0.0","0.071","0.071","0.5","0","PRINT_RESULTS"
"0.0","0.0145","0.0145","1","0","MPI_Barrier()"
"0.0","0.005","0.005","1","0","TIMER_START"
"0.0","0.003","0.003","1","0","MPI_Comm_rank()"
"0.0","0.0015","0.0015","1","0","TIMER_STOP"
"0.0","0.0005","0.0005","4","0","TIMER_CLEAR"
"0.0","0.0005","0.0005","1","0","TIMER_READ"
"0.0","0","0","1","0","MPI_Comm_size()"
