"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0075","18,803","1","1",".TAU_application"
"100.0","12,868","18,803","1","94245.2","EMBAR"
"20.1","3,779","3,779","4","0","MPI_Allreduce()"
"5.3","1,000","1,000","1","0","MPI_Finalize()"
"4.2","794","794","4098","0","VRANLC"
"1.8","346","346","1","0","MPI_Init()"
"0.1","13","13","90130.1","0","RANDLC"
"0.0","0.622","0.622","1","0","MPI_Bcast()"
"0.0","0.6","0.6","1","0","MPI_Barrier()"
"0.0","0.0277","0.0277","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0128","0.0128","1","0","TIMER_START"
"0.0","0.0121","0.0121","0.0625","0","PRINT_RESULTS"
"0.0","0.00313","0.00313","1","0","MPI_Comm_rank()"
"0.0","0.000875","0.000875","4","0","TIMER_CLEAR"
"0.0","0.00075","0.00075","1","0","TIMER_STOP"
"0.0","0.000375","0.000375","1","0","MPI_Comm_size()"
"0.0","6.25E-05","6.25E-05","1","0","TIMER_READ"
