"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0075","2,290","1","1",".TAU_application"
"100.0","790","2,290","1","4389.25","EMBAR"
"44.3","1,014","1,014","1","0","MPI_Finalize()"
"14.4","328","328","1","0","MPI_Init()"
"4.6","106","106","4","0","MPI_Allreduce()"
"2.1","48","48","258","0","VRANLC"
"0.0","0.701","0.701","1","0","MPI_Bcast()"
"0.0","0.588","0.588","4114.12","0","RANDLC"
"0.0","0.366","0.366","1","0","MPI_Barrier()"
"0.0","0.0264","0.0264","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0119","0.0119","0.0625","0","PRINT_RESULTS"
"0.0","0.00819","0.00819","1","0","TIMER_START"
"0.0","0.00294","0.00294","1","0","MPI_Comm_rank()"
"0.0","0.000875","0.000875","4","0","TIMER_CLEAR"
"0.0","0.000812","0.000812","1","0","TIMER_STOP"
"0.0","0.000375","0.000375","1","0","MPI_Comm_size()"
"0.0","0.000188","0.000188","1","0","TIMER_READ"
