"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0065","22,068","1","1",".TAU_application"
"100.0","6,121","22,068","1","34855","EMBAR"
"69.1","15,244","15,244","1","0","MPI_Finalize()"
"1.7","371","371","2050","0","VRANLC"
"1.5","324","324","1","0","MPI_Init()"
"0.0","4","4","32787","0","RANDLC"
"0.0","0.539","0.539","4","0","MPI_Allreduce()"
"0.0","0.323","0.323","1","0","MPI_Bcast()"
"0.0","0.224","0.224","0.5","0","CHECK_TIMER_FLAG"
"0.0","0.0705","0.0705","0.5","0","PRINT_RESULTS"
"0.0","0.0155","0.0155","1","0","MPI_Barrier()"
"0.0","0.013","0.013","1","0","TIMER_START"
"0.0","0.004","0.004","1","0","MPI_Comm_rank()"
"0.0","0.0005","0.0005","1","0","TIMER_STOP"
"0.0","0","0","1","0","MPI_Comm_size()"
"0.0","0","0","4","0","TIMER_CLEAR"
"0.0","0","0","1","0","TIMER_READ"
