FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.008     1:28.291           1           1   88291062 .TAU application
100.0           16     1:28.291           1         312   88291054 CG 
 94.1     1:21.317     1:23.072          76       23712    1093057 CONJ_GRAD 
  4.2        3,690        3,690           1           0    3690080 MPI_Finalize() 
  1.6        1,414        1,414        7980           0        177 MPI_Send() 
  1.2          306        1,089           1      200003    1089359 MAKEA 
  0.6          554          554           1           0     554337 SPARSE 
  0.5        0.117          419           1           4     419513 INITIALIZE_MPI 
  0.5          419          419           1           0     419128 MPI_Init() 
  0.4          332          332        7980           0         42 MPI_Wait() 
  0.2          191          209      100001      100001          2 SPRNVC [THROTTLED]
  0.0           19           19      100001           0          0 VECSET [THROTTLED]
  0.0           17           17      100001           0          0 ICNVRT [THROTTLED]
  0.0            8            8        7980           0          1 MPI_Irecv() 
  0.0            3            3           1           0       3046 ALLOC_SPACE 
  0.0        0.268        0.268           1           0        268 MPI_Bcast() 
  0.0       0.0318       0.0318           1           0         32 MPI_Reduce() 
  0.0        0.031        0.031           1           0         31 MPI_Barrier() 
  0.0       0.0005       0.0005           1           0          0 SETUP_SUBMATRIX_INFO 
  0.0      0.00025      0.00025           1           0          0 MPI_Comm_size() 
  0.0            0            0           1           0          0 MPI_Comm_rank() 
  0.0            0            0           1           0          0 SETUP_PROC_INFO 
