Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.241       36,286          32          32    1133949 .TAU application
100.0            5       36,286          32        1184    1133942 MG_MPI 
 44.6       16,168       16,168          32           0     505254 MPI_Init() 
 40.9       14,853       14,853          32           0     464165 MPI_Finalize() 
  8.1            3        2,948         160        5760      18426 MG3P 
  6.8        1,516        2,458        1344        1344       1829 RESID 
  4.7           10        1,714        3808       64464        450 COMM3 
  2.8          114        1,001       21408       21408         47 GIVE3 
  2.5          484          895        1280        1280        699 PSINV 
  2.4          887          887       21728           0         41 MPI_Send() 
  1.7          271          615          64       17988       9620 ZRAN3 
  1.3          222          488        1120        1120        436 RPRJ3 
  1.1          363          385       21728       21728         18 READY 
  1.0          339          368        1120        1120        329 INTERP 
  0.9           78          320       21408       21408         15 TAKE3 
  0.8          279          279        1488           0        188 ZERO3 
  0.7          265          265       21728           0         12 MPI_Wait() 
  0.5          146          186         128         256       1457 NORM2U3 
  0.3          120          120         192           0        625 MPI_Barrier() 
  0.2           64           64        2816           0         23 MPI_Allreduce() 
  0.1           39           39          32           0       1244 ALLOC_SPACE 
  0.1        0.671           29        1120         960         26 COMM3_EX 
  0.1        0.155           23         320         320         74 TAKE3_EX 
  0.1           23           23         224           0        105 MPI_Bcast() 
  0.1           21           21       21728           0          1 MPI_Irecv() 
  0.0            2            2       14980           0          0 BUBBLE 
  0.0        0.159        0.654         320         320          2 GIVE3_EX 
  0.0         0.43         0.43          32           0         13 MPI_Reduce() 
  0.0         0.18         0.18         192           0          1 POWER 
  0.0        0.167        0.167          64           0          3 SETUP 
  0.0        0.016        0.016          32           0          0 MPI_Comm_size() 
  0.0        0.012        0.012          32           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00753        1,133           1           1    1133949 .TAU application
100.0         0.17        1,133           1          37    1133942 MG_MPI 
 44.6          505          505           1           0     505254 MPI_Init() 
 40.9          464          464           1           0     464165 MPI_Finalize() 
  8.1        0.115           92           5         180      18426 MG3P 
  6.8           47           76          42          42       1829 RESID 
  4.7        0.343           53         119      2014.5        450 COMM3 
  2.8            3           31         669         669         47 GIVE3 
  2.5           15           27          40          40        699 PSINV 
  2.4           27           27         679           0         41 MPI_Send() 
  1.7            8           19           2     562.125       9620 ZRAN3 
  1.3            6           15          35          35        436 RPRJ3 
  1.1           11           12         679         679         18 READY 
  1.0           10           11          35          35        329 INTERP 
  0.9            2           10         669         669         15 TAKE3 
  0.8            8            8        46.5           0        188 ZERO3 
  0.7            8            8         679           0         12 MPI_Wait() 
  0.5            4            5           4           8       1457 NORM2U3 
  0.3            3            3           6           0        625 MPI_Barrier() 
  0.2            2            2          88           0         23 MPI_Allreduce() 
  0.1            1            1           1           0       1244 ALLOC_SPACE 
  0.1        0.021        0.916          35          30         26 COMM3_EX 
  0.1      0.00484         0.74          10          10         74 TAKE3_EX 
  0.1        0.735        0.735           7           0        105 MPI_Bcast() 
  0.1        0.686        0.686         679           0          1 MPI_Irecv() 
  0.0       0.0843       0.0843     468.125           0          0 BUBBLE 
  0.0      0.00497       0.0204          10          10          2 GIVE3_EX 
  0.0       0.0134       0.0134           1           0         13 MPI_Reduce() 
  0.0      0.00562      0.00562           6           0          1 POWER 
  0.0      0.00522      0.00522           2           0          3 SETUP 
  0.0       0.0005       0.0005           1           0          0 MPI_Comm_size() 
  0.0     0.000375     0.000375           1           0          0 MPI_Comm_rank() 
