Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0         0.16     7:25.190          32          32   13912194 .TAU application
100.0            5     7:25.190          32        2304   13912189 FT 
 82.8            3     6:08.557         704        2816     523519 FFT 
 37.4       11,421     2:46.321 1.08134E+06  9.7321E+06        154 CFFTZ 
 34.8     2:34.900     2:34.900  9.7321E+06           0         16 FFTZ2 
 31.6       30,277     2:20.868        1408      722304     100049 CFFTS1 
 28.3            2     2:05.794         640        1920     196554 TRANSPOSE_X_YZ 
 17.1       20,207     1:15.939         704      361152     107868 CFFTS2 
 16.2            2     1:12.154         704         704     102493 TRANSPOSE2_GLOBAL 
 16.2     1:12.152     1:12.152         704           0     102489 MPI_Alltoall() 
 11.1       49,233       49,233         704           0      69934 TRANSPOSE2_LOCAL 
  7.2       32,138       32,138         640           0      50216 EVOLVE 
  6.8       30,354       30,354         704           0      43117 TRANSPOSE2_FINISH 
  5.8        0.858       25,951          64         192     405489 TRANSPOSE_XY_Z 
  3.3            2       14,756          32         353     461144 SETUP 
  3.3       14,623       14,623          32           0     456982 MPI_Init() 
  2.5       11,068       11,068          32           0     345897 MPI_Finalize() 
  2.3       10,358       10,358          64           0     161845 COMPUTE_INDEXMAP 
  1.2            6        5,553         640         640       8678 CHECKSUM 
  1.2        5,547        5,547         640           0       8667 MPI_Reduce() 
  0.5        2,005        2,005          64         128      31343 COMPUTE_INITIAL_CONDITIONS 
  0.2          741          741          32           0      23174 MPI_Barrier() 
  0.0           58           58          32           0       1827 ALLOC_SPACE 
  0.0           37           37          64           0        593 MPI_Comm_split() 
  0.0           33           33         160           0        212 MPI_Bcast() 
  0.0            4            4          64          64         70 FFT_INIT 
  0.0        0.777        0.777        2176           0          0 ILOG2 
  0.0        0.057        0.057         128           0          0 IPOW46 
  0.0        0.022        0.022          32           0          1 VERIFY 
  0.0        0.016        0.016          32           0          0 MPI_Comm_size() 
  0.0        0.007        0.007          32           0          0 MPI_Comm_rank() 
  0.0        0.001        0.001           1           0          1 SET_CLASS 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.005       13,912           1           1   13912194 .TAU application
100.0        0.163       13,912           1          72   13912189 FT 
 82.8        0.113       11,517          22          88     523519 FFT 
 37.4          356        5,197       33792      304128        154 CFFTZ 
 34.8        4,840        4,840      304128           0         16 FFTZ2 
 31.6          946        4,402          44       22572     100049 CFFTS1 
 28.3       0.0683        3,931          20          60     196554 TRANSPOSE_X_YZ 
 17.1          631        2,373          22       11286     107868 CFFTS2 
 16.2       0.0858        2,254          22          22     102493 TRANSPOSE2_GLOBAL 
 16.2        2,254        2,254          22           0     102489 MPI_Alltoall() 
 11.1        1,538        1,538          22           0      69934 TRANSPOSE2_LOCAL 
  7.2        1,004        1,004          20           0      50216 EVOLVE 
  6.8          948          948          22           0      43117 TRANSPOSE2_FINISH 
  5.8       0.0268          810           2           6     405489 TRANSPOSE_XY_Z 
  3.3       0.0878          461           1     11.0312     461144 SETUP 
  3.3          456          456           1           0     456982 MPI_Init() 
  2.5          345          345           1           0     345897 MPI_Finalize() 
  2.3          323          323           2           0     161845 COMPUTE_INDEXMAP 
  1.2        0.211          173          20          20       8678 CHECKSUM 
  1.2          173          173          20           0       8667 MPI_Reduce() 
  0.5           62           62           2           4      31343 COMPUTE_INITIAL_CONDITIONS 
  0.2           23           23           1           0      23174 MPI_Barrier() 
  0.0            1            1           1           0       1827 ALLOC_SPACE 
  0.0            1            1           2           0        593 MPI_Comm_split() 
  0.0            1            1           5           0        212 MPI_Bcast() 
  0.0        0.139        0.139           2           2         70 FFT_INIT 
  0.0       0.0243       0.0243          68           0          0 ILOG2 
  0.0      0.00178      0.00178           4           0          0 IPOW46 
  0.0     0.000687     0.000687           1           0          1 VERIFY 
  0.0       0.0005       0.0005           1           0          0 MPI_Comm_size() 
  0.0     0.000219     0.000219           1           0          0 MPI_Comm_rank() 
  0.0     3.13E-05     3.13E-05     0.03125           0          1 SET_CLASS 
