Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.731     9:35.565         128         128    4496609 .TAU application
100.0           15     9:35.565         128        9216    4496604 FT 
 67.1            9     6:26.406        2816       11264     137218 FFT 
 28.6       11,087     2:44.698 1.08134E+06  9.7321E+06        152 CFFTZ 
 26.7     2:33.610     2:33.610  9.7321E+06           0         16 FFTZ2 
 24.3            5     2:20.110        2560        7680      54731 TRANSPOSE_X_YZ 
 24.0       28,740     2:18.289        5632      726528      24554 CFFTS1 
 20.7            5     1:59.232        2816        2816      42341 TRANSPOSE2_GLOBAL 
 20.7     1:59.227     1:59.227        2816           0      42339 MPI_Alltoall() 
 13.8     1:19.153     1:19.153         128           0     618387 MPI_Finalize() 
 13.2            8     1:15.824         128        1409     592378 SETUP 
 12.9     1:14.501     1:14.501         128           0     582042 MPI_Init() 
 12.8       18,290     1:13.442        2816      363264      26080 CFFTS2 
  6.2       35,804       35,804        2816           0      12715 TRANSPOSE2_LOCAL 
  6.0            2       34,554         256         768     134980 TRANSPOSE_XY_Z 
  3.4       19,619       19,619        2816           0       6967 TRANSPOSE2_FINISH 
  2.8       16,060       16,060        2560           0       6274 EVOLVE 
  1.9       10,885       10,885         256           0      42521 COMPUTE_INDEXMAP 
  0.5        2,978        2,978         128           0      23266 MPI_Barrier() 
  0.5           12        2,953        2560        2560       1154 CHECKSUM 
  0.5        2,941        2,941        2560           0       1149 MPI_Reduce() 
  0.2        1,269        1,269         256         512       4960 COMPUTE_INITIAL_CONDITIONS 
  0.2          944          944         256           0       3690 MPI_Comm_split() 
  0.0          211          211         128           0       1652 ALLOC_SPACE 
  0.0          158          158         640           0        247 MPI_Bcast() 
  0.0           17           17         256         256         68 FFT_INIT 
  0.0            2            2        8704           0          0 ILOG2 
  0.0        0.201        0.201         512           0          0 IPOW46 
  0.0        0.073        0.073         128           0          1 MPI_Comm_size() 
  0.0        0.035        0.035         128           0          0 VERIFY 
  0.0        0.025        0.025         128           0          0 MPI_Comm_rank() 
  0.0        0.001        0.001           1           0          1 SET_CLASS 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00571        4,496           1           1    4496609 .TAU application
100.0        0.121        4,496           1          72    4496604 FT 
 67.1       0.0715        3,018          22          88     137218 FFT 
 28.6           86        1,286        8448       76032        152 CFFTZ 
 26.7        1,200        1,200       76032           0         16 FFTZ2 
 24.3       0.0454        1,094          20          60      54731 TRANSPOSE_X_YZ 
 24.0          224        1,080          44        5676      24554 CFFTS1 
 20.7       0.0434          931          22          22      42341 TRANSPOSE2_GLOBAL 
 20.7          931          931          22           0      42339 MPI_Alltoall() 
 13.8          618          618           1           0     618387 MPI_Finalize() 
 13.2       0.0669          592           1     11.0078     592378 SETUP 
 12.9          582          582           1           0     582042 MPI_Init() 
 12.8          142          573          22        2838      26080 CFFTS2 
  6.2          279          279          22           0      12715 TRANSPOSE2_LOCAL 
  6.0       0.0212          269           2           6     134980 TRANSPOSE_XY_Z 
  3.4          153          153          22           0       6967 TRANSPOSE2_FINISH 
  2.8          125          125          20           0       6274 EVOLVE 
  1.9           85           85           2           0      42521 COMPUTE_INDEXMAP 
  0.5           23           23           1           0      23266 MPI_Barrier() 
  0.5       0.0971           23          20          20       1154 CHECKSUM 
  0.5           22           22          20           0       1149 MPI_Reduce() 
  0.2            9            9           2           4       4960 COMPUTE_INITIAL_CONDITIONS 
  0.2            7            7           2           0       3690 MPI_Comm_split() 
  0.0            1            1           1           0       1652 ALLOC_SPACE 
  0.0            1            1           5           0        247 MPI_Bcast() 
  0.0        0.136        0.137           2           2         68 FFT_INIT 
  0.0       0.0199       0.0199          68           0          0 ILOG2 
  0.0      0.00157      0.00157           4           0          0 IPOW46 
  0.0      0.00057      0.00057           1           0          1 MPI_Comm_size() 
  0.0     0.000273     0.000273           1           0          0 VERIFY 
  0.0     0.000195     0.000195           1           0          0 MPI_Comm_rank() 
  0.0     7.81E-06     7.81E-06   0.0078125           0          1 SET_CLASS 
