Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0         0.01       16,880           2           2    8440350 .TAU application
100.0        0.217       16,880           2          35    8440344 APPLU 
 61.1       10,319       10,319           2           0    5159546 MPI_Finalize() 
 31.9          314        5,388           4 2.38936E+06    1347162 SSOR 
  6.4          930        1,087         606        1212       1794 RHS 
  6.3        0.102        1,057           2           6     528746 INIT_COMM 
  6.3        1,057        1,057           2           0     528695 MPI_Init() 
  5.8          985          985      578522           0          2 JACLD 
  5.7          964          964      578522           0          2 JACU 
  5.4          903          903      578522           0          2 BLTS 
  5.3          893          893      578522           0          2 BUTS 
  1.4           20          238       74648       37324          3 EXCHANGE_1 
  1.2          206          206       18662           0         11 MPI_Recv() 
  0.9           21          158        1216        1824        131 EXCHANGE_3 
  0.8          127          127         611           0        208 MPI_Wait() 
  0.5           37           92           4      357492      23088 SETIV 
  0.4           62           62      400351           0          0 EXACT 
  0.1           21           21       19273           0          1 MPI_Send() 
  0.1            6            8           2           4       4350 ERHS 
  0.0            3            8           2       29793       4011 ERROR 
  0.0            1            4           4       13068       1084 SETBV 
  0.0        0.539            1           2           3        753 READ_INPUT 
  0.0            1            1          20           0         54 MPI_Allreduce() 
  0.0        0.017        0.966           2          20        483 BCAST_INPUTS 
  0.0        0.279        0.956           8           8        120 L2NORM 
  0.0        0.949        0.949          20           0         47 MPI_Bcast() 
  0.0         0.26         0.26         611           0          0 MPI_Irecv() 
  0.0         0.15         0.15           1           0        150 VERIFY 
  0.0        0.062        0.098           2          14         49 PINTGR 
  0.0         0.07         0.07           2           0         35 ALLOC_SPACE 
  0.0        0.014        0.014           4           0          4 MPI_Barrier() 
  0.0        0.002        0.007           4           6          2 EXCHANGE_5 
  0.0        0.001        0.004           2           3          2 EXCHANGE_4 
  0.0        0.003        0.004           2           2          2 PROC_GRID 
  0.0        0.001        0.001           2           0          0 ISQRT2 
  0.0        0.001        0.001           2           0          0 MPI_Comm_size() 
  0.0        0.001        0.001           2           0          0 NEIGHBORS 
  0.0        0.001        0.001           2           0          0 SETCOEFF 
  0.0        0.001        0.001           1           0          1 SET_CLASS 
  0.0            0            0           2           0          0 EXCHANGE_6 
  0.0            0            0           2           0          0 MPI_Comm_rank() 
  0.0            0            0           2           0          0 SUBDOMAIN 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.005        8,440           1           1    8440350 .TAU application
100.0        0.108        8,440           1        17.5    8440344 APPLU 
 61.1        5,159        5,159           1           0    5159546 MPI_Finalize() 
 31.9          157        2,694           2 1.19468E+06    1347162 SSOR 
  6.4          465          543         303         606       1794 RHS 
  6.3        0.051          528           1           3     528746 INIT_COMM 
  6.3          528          528           1           0     528695 MPI_Init() 
  5.8          492          492      289261           0          2 JACLD 
  5.7          482          482      289261           0          2 JACU 
  5.4          451          451      289261           0          2 BLTS 
  5.3          446          446      289261           0          2 BUTS 
  1.4           10          119       37324       18662          3 EXCHANGE_1 
  1.2          103          103        9331           0         11 MPI_Recv() 
  0.9           10           79         608         912        131 EXCHANGE_3 
  0.8           63           63       305.5           0        208 MPI_Wait() 
  0.5           18           46           2      178746      23088 SETIV 
  0.4           31           31      200176           0          0 EXACT 
  0.1           10           10      9636.5           0          1 MPI_Send() 
  0.1            3            4           1           2       4350 ERHS 
  0.0            1            4           1     14896.5       4011 ERROR 
  0.0        0.671            2           2        6534       1084 SETBV 
  0.0         0.27        0.753           1         1.5        753 READ_INPUT 
  0.0        0.537        0.537          10           0         54 MPI_Allreduce() 
  0.0       0.0085        0.483           1          10        483 BCAST_INPUTS 
  0.0         0.14        0.478           4           4        120 L2NORM 
  0.0        0.474        0.474          10           0         47 MPI_Bcast() 
  0.0         0.13         0.13       305.5           0          0 MPI_Irecv() 
  0.0        0.075        0.075         0.5           0        150 VERIFY 
  0.0        0.031        0.049           1           7         49 PINTGR 
  0.0        0.035        0.035           1           0         35 ALLOC_SPACE 
  0.0        0.007        0.007           2           0          4 MPI_Barrier() 
  0.0        0.001       0.0035           2           3          2 EXCHANGE_5 
  0.0       0.0005        0.002           1         1.5          2 EXCHANGE_4 
  0.0       0.0015        0.002           1           1          2 PROC_GRID 
  0.0       0.0005       0.0005           1           0          0 ISQRT2 
  0.0       0.0005       0.0005           1           0          0 MPI_Comm_size() 
  0.0       0.0005       0.0005           1           0          0 NEIGHBORS 
  0.0       0.0005       0.0005           1           0          0 SETCOEFF 
  0.0       0.0005       0.0005         0.5           0          1 SET_CLASS 
  0.0            0            0           1           0          0 EXCHANGE_6 
  0.0            0            0           1           0          0 MPI_Comm_rank() 
  0.0            0            0           1           0          0 SUBDOMAIN 
